pair_index,p_start,q_start,start_gap,Qp,Qq,sig_p,sig_q,sig_8,p_mod12,q_mod12,p_mod420,q_mod420,P_E,P_A,P_B,P_C,n_E,n_A,n_B,n_C,log_P_EAB,log_P_CE,log_raw_sqrt_EAB_times_CE,shadow_center_mu_geomean,shadow_start_mu_minus_4,root_1,root_2,root_3,root_4,poly_c4,poly_c3,poly_c2,poly_c1,poly_c0,projected_quad_start,projection_distance,projected_quad,projected_mod12,projected_mod420,projection_equals_left,projection_equals_right,projection_between_pair,model_note,p_mod60,q_mod60,R_11_47,typ_11_47_pfeil,mischung_homogen_gemischt,u_E,u_A,u_B,u_C,E_diag,E_1,E_2,Ptolemy_defect,Ptolemy_energy_norm
33,79691,81041,1350,"(79691,79693,79697,79699)","(81041,81043,81047,81049)",CEAB,ABCE,CEABABCE,11,5,311,401,6459037957.0,6458724577.0,6459046057.0,6458716477.0,2,2,2,2,67.76619139657483,45.17744266781476,56.47181703219479,80367.36030936165,80363.36030936165,80363.36030936165,80365.36030936165,80369.36030936165,80371.36030936165,1.0,-321469.4412374466,38753475598.56856,-2076343022303679.5,4.171755188523806e+19,79691,672.3603093616548,"(79691,79693,79697,79699)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,22.588746220585765,22.588697701347353,22.588747474641707,22.588696447228994,1.5727345802523628e-12,2.4758112029635238e-09,2.477383937543776e-09,-4.9516224059270475e-09,0.9993651631640867
34,81041,82721,1680,"(81041,81043,81047,81049)","(82721,82723,82727,82729)",ABCE,ABCE,ABCEABCE,5,5,401,401,6705102721.0,6703792561.0,6704120089.0,6704775169.0,2,2,2,2,67.87806204370096,45.252220494898296,56.56514126929963,81881.4913828373,81877.4913828373,81877.4913828373,81879.4913828373,81883.4913828373,81885.4913828373,1.0,-327525.9655313492,40227471766.46595,-2195923586349301.5,4.495137448621159e+19,81041,836.4913828372955,"(81041,81043,81047,81049)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,22.62613467362236,22.625939257075864,22.625988113002748,22.62608582127594,2.1480539976078282e-08,1.9093813311215696e-08,2.3867266648625855e-09,4.1359030627651384e-25,9.627092864916504e-18
35,82721,88811,6090,"(82721,82723,82727,82729)","(88811,88813,88817,88819)",ABCE,CEAB,ABCECEAB,5,11,401,191,7347410677.0,7347031057.0,7347374137.0,7347067597.0,2,2,2,2,68.15278475606888,45.43518090342766,56.79398282974827,85716.15266090471,85712.15266090471,85712.15266090471,85714.15266090471,85718.15266090471,85720.15266090471,1.0,-342864.61064361886,44083552941.92513,-2519115033584322.5,5.398221212380088e+19,82721,2991.152660904714,"(82721,82723,82727,82729)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,22.717613799259325,22.71756213074317,22.717608826066392,22.71756710416833,2.4733802874824893e-11,2.1557085640624267e-09,2.1804423669372513e-09,-4.3114171281248525e-09,0.9886565206905388
36,88811,97841,9030,"(88811,88813,88817,88819)","(97841,97843,97847,97849)",CEAB,ABCE,CEABABCE,11,5,191,401,8690263237.0,8689944097.0,8690317417.0,8689889917.0,2,2,2,2,68.65637671314022,45.770895176074106,57.21363594460716,93220.89668699862,93216.89668699862,93216.89668699862,93218.89668699862,93222.89668699862,93224.89668699862,1.0,-372883.5867479945,52140813454.768425,-3240408920342799.0,7.551845620982484e+19,88811,4405.896686998618,"(88811,88813,88817,88819)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,22.885469067709685,22.885432343176554,22.885475302253983,22.885426108364417,3.88712124547669e-11,1.8066226272651401e-09,1.8454938397199069e-09,-3.61324525453028e-09,0.9789372299066214
37,97841,99131,1290,"(97841,97843,97847,97849)","(99131,99133,99137,99139)",ABCE,CEAB,ABCECEAB,5,11,401,11,9700064917.0,9699663217.0,9700057177.0,9699670957.0,2,2,2,2,68.98615303383812,45.9907562148292,57.48845462433366,98488.09184397163,98484.09184397163,98484.09184397163,98486.09184397163,98490.09184397163,98492.09184397163,1.0,-393952.36737588653,58199425390.39955,-3821300232784348.0,9.408814197546472e+19,97841,643.0918439716334,"(97841,97843,97847,97849)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,22.99539841490758,22.99535700195609,22.995397616974458,22.995357799921624,6.367231297075062e-13,1.6489416774453736e-09,1.649578400575081e-09,-3.297883354890747e-09,0.9996140085675919
38,99131,101111,1980,"(99131,99133,99137,99139)","(101111,101113,101117,101119)",CEAB,CEAB,CEABCEAB,11,11,11,311,10023635029.0,10024436029.0,10024836541.0,10023234541.0,2,2,2,2,69.08483470112735,46.05638333315537,57.57060901714136,100119.70543563526,100115.70543563526,100115.70543563526,100117.70543563526,100121.70543563526,100123.70543563526,1.0,-400478.82174254104,60143732479.11023,-4014381850402252.0,1.004796819918689e+20,99131,984.70543563526,"(99131,99133,99137,99139)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,23.02821164416065,23.028291552097738,23.028331504868955,23.028171688994714,1.4366876428168493e-08,1.2770556824609692e-08,1.5963196035588015e-09,0.0,0.0
39,101111,109841,8730,"(101111,101113,101117,101119)","(109841,109843,109847,109849)",CEAB,ABCE,CEABABCE,11,5,311,221,11107161937.0,11106792397.0,11107214317.0,11106740017.0,2,2,2,2,69.39253931513521,46.26167392647642,57.827106620805814,105389.8198078289,105385.8198078289,105385.8198078289,105387.8198078289,105391.8198078289,105393.8198078289,1.0,-421559.2792313156,66642084694.75987,-4682264862255481.0,1.2336576242033834e+20,101111,4274.819807828899,"(101111,101113,101117,101119)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,23.13085595674961,23.130822685770973,23.130860672614634,23.130817969726806,2.2240227740909895e-11,1.4207668686811345e-09,1.4430070964220446e-09,-2.8415337373622694e-09,0.9845875825586341
40,109841,116531,6690,"(109841,109843,109847,109849)","(116531,116533,116537,116539)",ABCE,CEAB,ABCECEAB,5,11,221,191,12801033517.0,12800540617.0,12800993377.0,12800580757.0,2,2,2,2,69.81833360325003,46.54554812661137,58.181940864930695,113140.78113132532,113136.78113132532,113136.78113132532,113138.78113132532,113142.78113132532,113144.78113132532,1.0,-452563.12452530133,76805018110.03877,-5793186492833163.0,1.638614111316384e+20,109841,3295.7811313253333,"(109841,109843,109847,109849)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,23.272791748128025,23.272753242683205,23.272788612438795,23.272756378483347,9.832894733539323e-12,1.2411827928373565e-09,1.2510156875708957e-09,-2.4823655856747127e-09,0.9921400707990865
41,116531,119291,2760,"(116531,116533,116537,116539)","(119291,119293,119297,119299)",CEAB,CEAB,CEABCEAB,11,11,191,11,13901571169.0,13902514489.0,13902986161.0,13901099521.0,2,2,2,2,70.06597274938498,46.71050148062109,58.38823711500304,117906.52435093524,117902.52435093524,117902.52435093524,117904.52435093524,117908.52435093524,117910.52435093524,1.0,-471626.0974037409,83411690887.1061,-6556521705344664.0,1.9326417138814452e+20,116531,1371.5243509352294,"(116531,116533,116537,116539)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,23.355267704436233,23.355335559212108,23.355369485736645,23.355233776184857,1.0359608873453934e-08,9.208541220626684e-09,1.15106765282725e-09,-6.203854594147708e-25,2.994251361190298e-17
42,119291,122201,2910,"(119291,119293,119297,119299)","(122201,122203,122207,122209)",CEAB,ABCE,CEABABCE,11,5,11,401,14578678237.0,14578212697.0,14578695697.0,14578195237.0,2,2,2,2,70.2084469747496,46.80561867591355,58.50703282533158,120741.42627574148,120737.42627574148,120737.42627574148,120739.42627574148,120743.42627574148,120745.42627574148,1.0,-482965.70510296593,87470952094.6019,-7040911672513089.0,2.125324292594018e+20,119291,1446.4262757414836,"(119291,119293,119297,119299)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,23.402825903518938,23.40279397007301,23.40282710115766,23.40279277239461,1.4343860277915815e-12,1.096235698647073e-09,1.0976700846748645e-09,-2.192471397294146e-09,0.9986932448576145
43,122201,135461,13260,"(122201,122203,122207,122209)","(135461,135463,135467,135469)",ABCE,ABCE,ABCEABCE,5,5,401,221,16555531021.0,16553469661.0,16553984989.0,16555015669.0,2,2,2,2,70.58974034220775,47.05994103802813,58.82484069011794,128665.0941437646,128661.0941437646,128661.0941437646,128663.0941437646,128667.0941437646,128669.0941437646,1.0,-514660.3765750584,99328238686.14284,-8520051451026858.0,2.740583053484751e+20,122201,6460.094143764596,"(122201,122203,122207,122209)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,23.529986083601532,23.529861563986913,23.529892694619303,23.5299549544266,8.721638112342189e-09,7.752567210926762e-09,9.690709014154263e-10,2.0679515313825692e-25,1.1855293149896714e-17
44,135461,144161,8700,"(135461,135463,135467,135469)","(144161,144163,144167,144169)",ABCE,ABCE,ABCEABCE,5,5,221,101,19530430261.0,19528193221.0,19528752469.0,19529870989.0,2,2,2,2,71.08551837903462,47.3904505883927,59.23798448371366,139748.11418784672,139744.11418784672,139744.11418784672,139746.11418784672,139750.11418784672,139752.11418784672,1.0,-558992.4567513869,117177212494.35667,-1.091686297752334e+16,3.8140275329370666e+20,135461,4283.114187846717,"(135461,135463,135467,135469)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,23.695239612365494,23.695125064549774,23.695153702119363,23.69521097602721,7.380676171880666e-09,6.5606010414660084e-09,8.200751304146576e-10,1.0339757656912846e-25,7.004614086921916e-18
45,144161,157271,13110,"(144161,144163,144167,144169)","(157271,157273,157277,157279)",ABCE,CEAB,ABCECEAB,5,11,101,191,22673891137.0,22673209597.0,22673812477.0,22673288257.0,2,2,2,2,71.5334062599057,47.688933269082554,59.61116976449413,150577.61626138163,150573.61626138163,150573.61626138163,150575.61626138163,150579.61626138163,150581.61626138163,1.0,-602310.4650455265,136041711093.7594,-1.3656557708396496e+16,5.14092976289849e+20,144161,6412.616261381627,"(144161,144163,144167,144169)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,23.844479929304217,23.84444987049168,23.844476460109806,23.844453339778337,1.2035629880342375e-11,6.949697094597881e-10,7.070053393401305e-10,-1.3899394189195761e-09,0.9829766068081245
46,157271,165701,8430,"(157271,157273,157277,157279)","(165701,165703,165707,165709)",CEAB,ABCE,CEABABCE,11,5,191,221,26061551557.0,26060956177.0,26061602137.0,26060905597.0,2,2,2,2,71.95115992961412,47.96742910324474,59.95929451642943,161435.1678015578,161431.1678015578,161431.1678015578,161433.1678015578,161437.1678015578,161439.1678015578,1.0,-645740.6712062312,156367880398.70276,-1.6828850002987398e+16,6.791920557742661e+20,157271,4160.167801557807,"(157271,157273,157277,157279)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,23.983726944744937,23.983704099336077,23.983728885533107,23.983702158499803,3.76675208066251e-12,6.105900034795662e-10,6.143567555602287e-10,-1.2211800069591324e-09,0.9938687870743318
47,165701,166841,1140,"(165701,165703,165707,165709)","(166841,166843,166847,166849)",ABCE,ABCE,ABCEABCE,5,5,221,101,27648380941.0,27645720541.0,27646385629.0,27647715829.0,2,2,2,2,72.12833062588845,48.08564195906071,60.10698629247458,166274.82297413427,166270.82297413427,166270.82297413427,166272.82297413427,166276.82297413427,166278.82297413427,1.0,-665099.2918965371,165883900510.47815,-1.8388210789991772e+16,7.643741232027637e+20,165701,569.8229741342657,"(165701,165703,165707,165709)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,24.04283300772111,24.042736780458863,24.04276083770848,24.042808951339598,5.208573374084034e-09,4.629842999125364e-09,5.787303749586697e-10,-3.101927297073854e-25,2.9777129688792665e-17
48,166841,171161,4320,"(166841,166843,166847,166849)","(171161,171163,171167,171169)",ABCE,ABCE,ABCEABCE,5,5,101,221,28559376481.0,28556672401.0,28557348409.0,28558700449.0,2,2,2,2,72.22558772462686,48.15047861317825,60.18803316890256,168991.99632845473,168987.99632845473,168987.99632845473,168989.99632845473,168993.99632845473,168995.99632845473,1.0,-675967.9853138189,171349768918.45874,-1.9304493008793376e+16,8.155762026305896e+20,166841,2146.9963284547266,"(166841,166843,166847,166849)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,24.075251142281715,24.07515645505965,24.075180127285503,24.075227470896532,5.043189387336602e-09,4.482835011010787e-09,5.603543763258149e-10,-1.0339757656912846e-25,1.025120896993862e-17
49,171161,187631,16470,"(171161,171163,171167,171169)","(187631,187633,187637,187639)",ABCE,CEAB,ABCECEAB,5,11,221,311,32116952977.0,32116136557.0,32116854157.0,32116235377.0,2,2,2,2,72.5779210759589,48.38527737200111,60.481599223980005,179211.12244208288,179207.12244208288,179207.12244208288,179209.12244208288,179213.12244208288,179215.12244208288,1.0,-716844.4897683315,192699758421.70737,-2.3022626662602628e+16,1.031477691121344e+21,171161,8046.12244208288,"(171161,171163,171167,171169)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,24.19264985779536,24.192624437252586,24.192646780910948,24.19262751420575,9.467429222548777e-12,4.89770103589576e-10,4.992375328121248e-10,-9.79540207179152e-10,0.9810362230395214
50,187631,194861,7230,"(187631,187633,187637,187639)","(194861,194863,194867,194869)",CEAB,ABCE,CEABABCE,11,5,311,401,36563855077.0,36563133457.0,36563898457.0,36563090077.0,2,2,2,2,72.96695951989844,48.64463112385313,60.805795321875785,191216.0203202373,191212.0203202373,191212.0203202373,191214.0203202373,191218.0203202373,191220.0203202373,1.0,-764864.0812809492,219381398542.65643,-2.7966158635977348e+16,1.3368943891383703e+21,187631,3581.020320237294,"(187631,187633,187637,187639)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,24.322326023186754,24.322306287108063,24.322327209603618,24.322305100666377,1.4076144240059844e-12,4.3634372516936307e-10,4.3775133959336906e-10,-8.726874503387261e-10,0.99678444290927
51,194861,195731,870,"(194861,194863,194867,194869)","(195731,195733,195737,195739)",ABCE,CEAB,ABCECEAB,5,11,401,11,38142293977.0,38141507557.0,38142288757.0,38141512777.0,2,2,2,2,73.09374798947748,48.72915868165781,60.91145333556764,195299.7168637878,195295.7168637878,195295.7168637878,195297.7168637878,195301.7168637878,195303.7168637878,1.0,-781198.8674551512,228851876422.4541,-2.9796471107493228e+16,1.4548105923269456e+21,194861,434.7168637877912,"(194861,194863,194867,194869)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,24.36458958153441,24.364568963264627,24.364589444678447,24.364569100123393,1.8729938230197524e-14,4.194695247186535e-10,4.194882546568837e-10,-8.38939049437307e-10,0.9999553505061888
52,195731,201491,5760,"(195731,195733,195737,195739)","(201491,201493,201497,201499)",CEAB,CEAB,CEABCEAB,11,11,11,311,39438829369.0,39440418289.0,39441212761.0,39438034921.0,2,2,2,2,73.19415077298277,48.79601322584827,60.99508199941552,198593.718240322,198589.718240322,198589.718240322,198591.718240322,198595.718240322,198597.718240322,1.0,-794374.8729612881,236636789527.09845,-3.132971993113015e+16,1.555471392743371e+21,195731,2858.7182403220213,"(195731,195733,195737,195739)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,24.398016684926958,24.398056972329474,24.398077115726345,24.39799654092131,3.651918303514998e-09,3.2461496031590907e-09,4.0576870035590706e-10,1.550963648536927e-25,2.12349170988315e-17
53,201491,201821,330,"(201491,201493,201497,201499)","(201821,201823,201827,201829)",CEAB,ABCE,CEABABCE,11,5,311,221,40667130697.0,40666326037.0,40667132677.0,40666324057.0,2,2,2,2,73.28603827258195,48.857352171676624,61.071695222129286,201660.13198220797,201656.13198220797,201656.13198220797,201658.13198220797,201662.13198220797,201664.13198220797,1.0,-806640.5279288319,244000852966.4892,-3.280349613661809e+16,1.6537893396903952e+21,201821,164.86801779203233,"(201821,201823,201827,201829)",5,221,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,24.428686003528426,24.428666216837133,24.428686052216392,24.4286661681482,2.370565049064333e-15,3.9343991895465825e-10,3.934422895197073e-10,-7.868798379093165e-10,0.9999939748087275
54,201821,217361,15540,"(201821,201823,201827,201829)","(217361,217363,217367,217369)",ABCE,ABCE,ABCEABCE,5,5,221,221,43871367901.0,43868014381.0,43868852749.0,43870529509.0,2,2,2,2,73.51344942272272,49.00903635443095,61.26124288857683,209451.72825033215,209447.72825033215,209447.72825033215,209449.72825033215,209453.72825033215,209455.72825033215,1.0,-837806.9130013286,263220158782.3059,-3.67546114392685e+16,1.9245792213423536e+21,201821,7626.728250332148,"(201821,201823,201827,201829)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,24.50452773242256,24.5044512896687,24.504470400631458,24.504508622008384,3.286965722042622e-09,2.92174730845868e-09,3.6521841358394173e-10,1.0339757656912846e-25,1.572842331085735e-17
55,217361,225341,7980,"(217361,217363,217367,217369)","(225341,225343,225347,225349)",ABCE,ABCE,ABCEABCE,5,5,221,221,48983886781.0,48980345101.0,48981230509.0,48983001349.0,2,2,2,2,73.8441451848094,49.22949640339735,61.53682079410338,221319.83662354617,221315.83662354617,221315.83662354617,221317.83662354617,221321.83662354617,221323.83662354617,1.0,-885279.3464941847,293894820478.439,-4.3363169095961176e+16,2.399282374459509e+21,217361,3954.8366235461726,"(217361,217363,217367,217369)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,24.614757239772832,24.61468493419898,24.61470301083759,24.614739163624513,2.9408040053977154e-09,2.6140480047657617e-09,3.267560006319539e-10,-1.550963648536927e-25,2.6369721438256372e-17
56,225341,240041,14700,"(225341,225343,225347,225349)","(240041,240043,240047,240049)",ABCE,ABCE,ABCEABCE,5,5,221,221,54094802101.0,54091078981.0,54092009749.0,54093871309.0,2,2,2,2,74.1418913670204,49.42799067060896,61.78494101881468,232579.69134698497,232575.69134698497,232575.69134698497,232577.69134698497,232581.69134698497,232583.69134698497,1.0,-930318.76538794,324559876942.3528,-5.032402399570977e+16,2.926086491524177e+21,225341,7234.691346984968,"(225341,225343,225347,225349)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,24.714003938718964,24.713935110513948,24.713952317787488,24.713986731889992,2.6647435155106638e-09,2.3686609026385567e-09,2.960826128721068e-10,2.5849394142282115e-25,4.8502593198596095e-17
57,240041,243701,3660,"(240041,240043,240047,240049)","(243701,243703,243707,243709)",ABCE,ABCE,ABCEABCE,5,5,221,101,58502101741.0,58498231741.0,58499199229.0,58501134229.0,2,2,2,2,74.37686978451063,49.58464049726162,61.98075514088613,241868.87711129495,241864.87711129495,241864.87711129495,241866.87711129495,241870.87711129495,241872.87711129495,1.0,-967475.5084451798,351003322270.47217,-5.659785294014556e+16,3.4223147838007966e+21,240041,1823.877111294947,"(240041,240043,240047,240049)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,24.792328517735438,24.792262364077814,24.792278902697372,24.792311979526183,2.461672359440468e-09,2.188153208389767e-09,2.73519151050701e-10,2.0679515313825692e-25,4.2002980686117976e-17
58,243701,247601,3900,"(243701,243703,243707,243709)","(247601,247603,247607,247609)",ABCE,ABCE,ABCEABCE,5,5,101,221,60344541781.0,60340611301.0,60341593909.0,60343559149.0,2,2,2,2,74.46989502502387,49.646656391505715,62.058275708264794,245648.06036905452,245644.06036905452,245644.06036905452,245646.06036905452,245650.06036905452,245652.06036905452,1.0,-982592.241476218,362057817358.4719,-5.9292533710490744e+16,3.6412739744837775e+21,243701,1943.060369054525,"(243701,243703,243707,243709)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,24.823336337665708,24.82327120156734,24.823287485790825,24.823320053840007,2.3865251120488502e-09,2.121355655151128e-09,2.651694568977225e-10,-2.0679515313825692e-25,4.332557660805875e-17
