pair_index,p_start,q_start,start_gap,Qp,Qq,sig_p,sig_q,sig_8,p_mod12,q_mod12,p_mod420,q_mod420,P_E,P_A,P_B,P_C,n_E,n_A,n_B,n_C,log_P_EAB,log_P_CE,log_raw_sqrt_EAB_times_CE,shadow_center_mu_geomean,shadow_start_mu_minus_4,root_1,root_2,root_3,root_4,poly_c4,poly_c3,poly_c2,poly_c1,poly_c0,projected_quad_start,projection_distance,projected_quad,projected_mod12,projected_mod420,projection_equals_left,projection_equals_right,projection_between_pair,model_note
2022,31738241,31744541,6300,"(31738241,31738243,31738247,31738249)","(31744541,31744543,31744547,31744549)",ABCE,ABCE,ABCEABCE,5,5,101,101,1007516400554701,1007515892692381,1007516019657949,1007516273589109,2,2,2,2,103.63879318212045,69.0925292501478,86.36566121613413,31741395.643697523,31741391.643697523,31741391.643697523,31741393.643697523,31741397.643697523,31741399.643697523,1.0,-126965582.57479009,6045097184458420.0,-1.279198809576636e+23,1.0150888880429622e+30,31744541,3149.3563024774194,"(31744541,31744543,31744547,31744549)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2023,31744541,31775741,31200,"(31744541,31744543,31744547,31744549)","(31775741,31775743,31775747,31775749)",ABCE,ABCE,ABCEABCE,5,5,101,221,1008706821142201,1008706312979881,1008706440020449,1008706694101609,2,2,2,2,103.64233570922146,69.09489093460913,86.36861332191529,31760141.96878291,31760137.96878291,31760137.96878291,31760139.96878291,31760143.96878291,31760145.96878291,1.0,-127040567.87513164,6052239707263454.0,-1.2814666155452741e+23,1.0174890409493313e+30,31744541,15596.968782909214,"(31744541,31744543,31744547,31744549)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2024,31775741,31789181,13440,"(31775741,31775743,31775747,31775749)","(31789181,31789183,31789187,31789189)",ABCE,ABCE,ABCEABCE,5,5,221,221,1010125290577561,1010124782058121,1010124909187969,1010125163447689,2,2,2,2,103.64655142345225,69.09770141043859,86.37212641694542,31782465.08957041,31782461.08957041,31782461.08957041,31782463.08957041,31782467.08957041,31782469.08957041,1.0,-127129860.35828164,6060750523018552.0,-1.2841706127628763e+23,1.0203526917296987e+30,31789181,6719.91042958945,"(31789181,31789183,31789187,31789189)",5,221,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2025,31789181,31816661,27480,"(31789181,31789183,31789187,31789189)","(31816661,31816663,31816667,31816669)",ABCE,ABCE,ABCEABCE,5,5,221,401,1011426104191441,1011425595344641,1011425722556329,1011425976979729,2,2,2,2,103.65041226217552,69.10027530262396,86.37534378239974,31802922.83191423,31802918.83191423,31802918.83191423,31802920.83191423,31802924.83191423,31802926.83191423,1.0,-127211691.32765692,6068555403916129.0,-1.2866519947462632e+23,1.0229823525110879e+30,31789181,13737.831914231181,"(31789181,31789183,31789187,31789189)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2026,31816661,31818041,1380,"(31816661,31816663,31816667,31816669)","(31818041,31818043,31818047,31818049)",ABCE,ABCE,ABCEABCE,5,5,401,101,1012344333258781,1012343824181101,1012343951450509,1012344205989349,2,2,2,2,103.65313459445618,69.10209019060181,86.37761239252899,31817355.792518027,31817351.792518027,31817351.792518027,31817353.792518027,31817357.792518027,31817359.792518027,1.0,-127269423.17007211,6074064777766063.0,-1.2884045342732233e+23,1.0248406367916056e+30,31818041,689.2074819728732,"(31818041,31818043,31818047,31818049)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2027,31818041,31840421,22380,"(31818041,31818043,31818047,31818049)","(31840421,31840423,31840427,31840429)",ABCE,ABCE,ABCEABCE,5,5,101,221,1013100330103021,1013099820835261,1013099948152189,1013100202786069,2,2,2,2,103.65537409377364,69.10358318997478,86.37947864187421,31829233.83300149,31829229.83300149,31829229.83300149,31829231.83300149,31829235.83300149,31829237.83300149,1.0,-127316935.33200596,6078600758375300.0,-1.2898480327719091e+23,1.0263718661033415e+30,31818041,11188.833001490682,"(31818041,31818043,31818047,31818049)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2028,31840421,31847351,6930,"(31840421,31840423,31840427,31840429)","(31847351,31847353,31847357,31847359)",ABCE,CEAB,ABCECEAB,5,11,221,11,1014033382034437,1014033254617297,1014033381992857,1014033254658877,2,2,2,2,103.65813653633404,69.10542431573978,86.38178042603691,31843890.01154818,31843886.01154818,31843886.01154818,31843888.01154818,31843892.01154818,31843894.01154818,1.0,-127375560.04619272,6084199986405448.0,-1.2916306345023783e+23,1.028263596515988e+30,31847351,3464.988451819867,"(31847351,31847353,31847357,31847359)",11,11,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2029,31847351,31875581,28230,"(31847351,31847353,31847357,31847359)","(31875581,31875583,31875587,31875589)",CEAB,ABCE,CEABABCE,11,5,11,101,1015153134965917,1015153007689417,1015153135135297,1015153007520037,2,2,2,2,103.66144747852626,69.10763161028054,86.3845395444034,31861467.07317978,31861463.07317978,31861463.07317978,31861465.07317978,31861469.07317978,31861471.07317978,1.0,-127445868.29271913,6090918504331896.0,-1.2937706624746058e+23,1.0305357840670061e+30,31847351,14112.073179781437,"(31847351,31847353,31847357,31847359)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2030,31875581,31876841,1260,"(31875581,31875583,31875587,31875589)","(31876841,31876843,31876847,31876849)",ABCE,ABCE,ABCEABCE,5,5,101,101,1016093337339061,1016092827319621,1016092954824469,1016093209834189,2,2,2,2,103.6642239435235,69.10948308912884,86.38685351632617,31876215.79377418,31876211.79377418,31876211.79377418,31876213.79377418,31876217.79377418,31876219.79377418,1.0,-127504863.17509672,6096558799987530.0,-1.2955681593855614e+23,1.0324452556029144e+30,31876841,629.2062258198857,"(31876841,31876843,31876847,31876849)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2031,31876841,31900901,24060,"(31876841,31876843,31876847,31876849)","(31900901,31900903,31900907,31900909)",ABCE,ABCE,ABCEABCE,5,5,101,221,1016900459155741,1016899948933741,1016900076489229,1016900331600229,2,2,2,2,103.66660601270223,69.11107113506542,86.38883857388382,31888873.530855756,31888869.530855756,31888869.530855756,31888871.530855756,31888875.530855756,31888877.530855756,1.0,-127555494.12342303,6101401530401457.0,-1.2971121450929371e+23,1.034086128755132e+30,31876841,12028.530855756253,"(31876841,31876843,31876847,31876849)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2032,31900901,31946261,45360,"(31900901,31900903,31900907,31900909)","(31946261,31946263,31946267,31946269)",ABCE,ABCE,ABCEABCE,5,5,221,221,1019115020258521,1019114509481161,1019114637175489,1019114892564169,2,2,2,2,103.67313217811412,69.11542191150676,86.39427704481044,31923577.74353544,31923573.74353544,31923573.74353544,31923575.74353544,31923579.74353544,31923581.74353544,1.0,-127694310.97414176,6114688895685288.0,-1.301351642259606e+23,1.038595008083791e+30,31900901,22672.743535440415,"(31900901,31900903,31900907,31900909)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2033,31946261,31948991,2730,"(31946261,31946263,31946267,31946269)","(31948991,31948993,31948997,31948999)",ABCE,CEAB,ABCECEAB,5,11,221,11,1020651124657117,1020650996850217,1020651124640737,1020650996866597,2,2,2,2,103.67765140291408,69.11843422689581,86.39804281490495,31947630.17086491,31947626.17086491,31947626.17086491,31947628.17086491,31947632.17086491,31947634.17086491,1.0,-127790520.68345964,6123906441206127.0,-1.3042953212308638e+23,1.0417286139068169e+30,31948991,1364.8291350901127,"(31948991,31948993,31948997,31948999)",11,11,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2034,31948991,31961381,12390,"(31948991,31948993,31948997,31948999)","(31961381,31961383,31961387,31961389)",CEAB,ABCE,CEABABCE,11,5,11,221,1021134193431277,1021134065684857,1021134193505617,1021134065610517,2,2,2,2,103.6790709513341,69.11938059240057,86.39922577186734,31955189.599386044,31955185.599386044,31955185.599386044,31955187.599386044,31955191.599386044,31955193.599386044,1.0,-127820758.39754418,6126804853996240.0,-1.3052214049859153e+23,1.0427149366375389e+30,31948991,6194.599386043847,"(31948991,31948993,31948997,31948999)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2035,31961381,31970831,9450,"(31961381,31961383,31961387,31961389)","(31970831,31970833,31970837,31970839)",ABCE,CEAB,ABCECEAB,5,11,221,11,1021832230167037,1021832102245897,1021832230110337,1021832102302597,2,2,2,2,103.68112101935888,69.12074730460239,86.40093416198064,31966109.850880843,31966105.850880843,31966105.850880843,31966107.850880843,31966111.850880843,31966113.850880843,1.0,-127864439.40352337,6130993073991467.0,-1.3065599873213306e+23,1.0441410020369682e+30,31961381,4724.850880842656,"(31961381,31961383,31961387,31961389)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2036,31970831,31973321,2490,"(31970831,31970833,31970837,31970839)","(31973321,31973323,31973327,31973329)",CEAB,ABCE,CEABABCE,11,5,11,401,1022213961913057,1022213834039677,1022213961927997,1022213834024737,2,2,2,2,103.68224153749881,69.12149431661001,86.40186792705441,31972080.17573612,31972076.17573612,31972076.17573612,31972078.17573612,31972082.17573612,31972084.17573612,1.0,-127888320.70294449,6133283464582172.0,-1.307292204467577e+23,1.0449212793587946e+30,31973321,1244.8242638781667,"(31973321,31973323,31973327,31973329)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2037,31973321,32019521,46200,"(31973321,31973323,31973327,31973329)","(32019521,32019523,32019527,32019529)",ABCE,ABCE,ABCEABCE,5,5,401,401,1023770935142041,1023770423199241,1023770551184929,1023770807156329,2,2,2,2,103.6868067259636,69.12453827569385,86.40567250082873,31996417.461411145,31996413.461411145,31996413.461411145,31996415.461411145,31996419.461411145,31996421.461411145,1.0,-127985669.84564458,6142624382189356.0,-1.3102798269411472e+23,1.0481065083518521e+30,31973321,23092.461411144584,"(31973321,31973323,31973327,31973329)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2038,32019521,32120981,101460,"(32019521,32019523,32019527,32019529)","(32120981,32120983,32120987,32120989)",ABCE,ABCE,ABCEABCE,5,5,401,221,1028498938794181,1028498425670101,1028498553951109,1028498810513149,2,2,2,2,103.70062950657913,69.13375346171652,86.41719148414782,32070215.67661374,32070211.67661374,32070211.67661374,32070213.67661374,32070217.67661374,32070219.67661374,1.0,-128280862.70645496,6170992401267110.0,-1.3193670483158633e+23,1.0578096449026646e+30,32019521,50690.67661374062,"(32019521,32019523,32019527,32019529)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2039,32120981,32124011,3030,"(32120981,32120983,32120987,32120989)","(32124011,32124013,32124017,32124019)",ABCE,CEAB,ABCECEAB,5,11,221,311,1031855068208857,1031854939700677,1031855068190677,1031854939718857,2,2,2,2,103.71040371841835,69.14026910412795,86.42533641127315,32122500.164302003,32122496.164302003,32122496.164302003,32122498.164302003,32122502.164302003,32122504.164302003,1.0,-128490000.65720801,6191130100833473.0,-1.3258305178749135e+23,1.0647247757068275e+30,32124011,1514.8356979973614,"(32124011,32124013,32124017,32124019)",11,311,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2040,32124011,32138201,14190,"(32124011,32124013,32124017,32124019)","(32138201,32138203,32138207,32138209)",CEAB,ABCE,CEABABCE,11,5,311,221,1032408243712717,1032408115273417,1032408243797857,1032408115188277,2,2,2,2,103.71201158189464,69.14134101298981,86.42667629744223,32131109.416529525,32131105.416529525,32131105.416529525,32131107.416529525,32131111.416529525,32131113.416529525,1.0,-128524437.6661181,6194449154021934.0,-1.3268968236200415e+23,1.0658666756045154e+30,32124011,7094.416529525071,"(32124011,32124013,32124017,32124019)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2041,32138201,32162561,24360,"(32138201,32138203,32138207,32138209)","(32162561,32162563,32162567,32162569)",ABCE,ABCE,ABCEABCE,5,5,221,221,1033647364498921,1033646850092761,1033646978694289,1033647235897369,2,2,2,2,103.71560934717196,69.14374002097082,86.42967468407139,32150383.492836174,32150379.492836174,32150379.492836174,32150381.492836174,32150385.492836174,32150387.492836174,1.0,-128601533.9713447,6201882952418576.0,-1.3292861019862598e+23,1.0684264487638794e+30,32138201,12178.492836173624,"(32138201,32138203,32138207,32138209)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2042,32162561,32196161,33600,"(32162561,32162563,32162567,32162569)","(32196161,32196163,32196167,32196169)",ABCE,ABCE,ABCEABCE,5,5,221,221,1035511506998161,1035510992128321,1035511120845769,1035511378280689,2,2,2,2,103.72101485749705,69.14734369411012,86.43417927580359,32179361.414580572,32179357.414580572,32179357.414580572,32179359.414580572,32179363.414580572,32179365.414580572,1.0,-128717445.65832229,6213067806301162.0,-1.3328836962150605e+23,1.072283654602651e+30,32162561,16796.414580572397,"(32162561,32162563,32162567,32162569)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2043,32196161,32229341,33180,"(32196161,32196163,32196167,32196169)","(32229341,32229343,32229347,32229349)",ABCE,ABCE,ABCEABCE,5,5,221,221,1037661567163981,1037661051759901,1037661180610909,1037661438312949,2,2,2,2,103.72723738066725,69.1514920424178,86.43936471154252,32212751.527963597,32212747.527963597,32212747.527963597,32212749.527963597,32212753.527963597,32212755.527963597,1.0,-128851006.11185439,6225968166013907.0,-1.3370371036854393e+23,1.0767411001171686e+30,32196161,16586.527963597327,"(32196161,32196163,32196167,32196169)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2044,32229341,32251691,22350,"(32229341,32229343,32229347,32229349)","(32251691,32251693,32251697,32251699)",ABCE,CEAB,ABCECEAB,5,11,221,311,1039451069537857,1039450940441677,1039451069403757,1039450940575777,2,2,2,2,103.73240732857573,69.15493817786667,86.4436727532212,32240518.263504833,32240514.263504833,32240514.263504833,32240516.263504833,32240520.263504833,32240522.263504833,1.0,-128962073.05401933,6236706107396312.0,-1.3404975810641443e+23,1.0804584186120544e+30,32229341,11173.263504832983,"(32229341,32229343,32229347,32229349)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2045,32251691,32265041,13350,"(32251691,32251693,32251697,32251699)","(32265041,32265043,32265047,32265049)",CEAB,ABCE,CEABABCE,11,5,311,221,1040602454977957,1040602326024577,1040602455058057,1040602325944477,2,2,2,2,103.73572854808498,69.15715232395442,86.4464404360197,32258369.509270016,32258365.509270016,32258365.509270016,32258367.509270016,32258371.509270016,32258373.509270016,1.0,-129033478.03708006,6243614420379589.0,-1.3427254736400681e+23,1.0828533619547625e+30,32251691,6674.509270016104,"(32251691,32251693,32251697,32251699)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2046,32265041,32268911,3870,"(32265041,32265043,32265047,32265049)","(32268911,32268913,32268917,32268919)",ABCE,CEAB,ABCECEAB,5,11,221,311,1041158059121737,1041157930030597,1041158059098517,1041157930053817,2,2,2,2,103.73732989683515,69.15821988993125,86.4477748933832,32266980.14201642,32266976.14201642,32266976.14201642,32266978.14201642,32266982.14201642,32266984.14201642,1.0,-129067920.56806567,6246948044911672.0,-1.3438009900891459e+23,1.0840099965507015e+30,32268911,1934.8579835817218,"(32268911,32268913,32268917,32268919)",11,311,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2047,32268911,32289701,20790,"(32268911,32268913,32268917,32268919)","(32289701,32289703,32289707,32289709)",CEAB,ABCE,CEABABCE,11,5,311,101,1041953810516317,1041953681523817,1041953810641057,1041953681399077,2,2,2,2,103.73962190494072,69.15974789516139,86.44968490005105,32279308.526040476,32279304.526040476,32279304.526040476,32279306.526040476,32279310.526040476,32279312.526040476,1.0,-129117234.1041619,6251722553515836.0,-1.3453418741609465e+23,1.0856676357260574e+30,32268911,10393.526040475816,"(32268911,32268913,32268917,32268919)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2048,32289701,32298941,9240,"(32289701,32289703,32289707,32289709)","(32298941,32298943,32298947,32298949)",ABCE,ABCE,ABCEABCE,5,5,101,101,1042923664215841,1042923147506641,1042923276683929,1042923535038529,2,2,2,2,103.74241227171342,69.16160863529845,86.45201045350593,32294325.46953309,32294321.46953309,32294321.46953309,32294323.46953309,32294327.46953309,32294329.46953309,1.0,-129177301.87813236,6257540745192782.0,-1.3472203830941268e+23,1.0876893382707592e+30,32298941,4619.530466910452,"(32298941,32298943,32298947,32298949)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2049,32298941,32319821,20880,"(32298941,32298943,32298947,32298949)","(32319821,32319823,32319827,32319829)",ABCE,ABCE,ABCEABCE,5,5,101,401,1043896508559721,1043895991609561,1043896120847089,1043896379322169,2,2,2,2,103.74520938255482,69.16347337564773,86.45434137910127,32309384.113282587,32309380.113282587,32309380.113282587,32309382.113282587,32309386.113282587,32309388.113282587,1.0,-129237536.45313035,6263377810677803.0,-1.3491058635453254e+23,1.0897194888691827e+30,32298941,10439.11328258738,"(32298941,32298943,32298947,32298949)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2050,32319821,32322461,2640,"(32319821,32319823,32319827,32319829)","(32322461,32322463,32322467,32322469)",ABCE,ABCE,ABCEABCE,5,5,401,101,1044656670937801,1044656153799481,1044656283084049,1044656541653209,2,2,2,2,103.7473931790573,69.1649292398175,86.4561612094374,32321145.773045257,32321141.773045257,32321141.773045257,32321143.773045257,32321147.773045257,32321149.773045257,1.0,-129284583.09218103,6267938784494628.0,-1.3505797543344911e+23,1.0913071279492081e+30,32322461,1319.226954743266,"(32322461,32322463,32322467,32322469)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2051,32322461,32402891,80430,"(32322461,32322463,32322467,32322469)","(32402891,32402893,32402897,32402899)",ABCE,CEAB,ABCECEAB,5,11,101,311,1047341504502817,1047341374569517,1047341504020237,1047341375052097,2,2,2,2,103.75509421925724,69.17006277225275,86.462578495755,32362655.214451987,32362651.214451987,32362651.214451987,32362653.214451987,32362657.214451987,32362659.214451987,1.0,-129450620.85780795,6284048715176959.0,-1.3557900128006042e+23,1.0969241181865743e+30,32322461,40190.214451987296,"(32322461,32322463,32322467,32322469)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2052,32402891,32459891,57000,"(32402891,32402893,32402897,32402899)","(32459891,32459893,32459897,32459899)",CEAB,CEAB,CEABCEAB,11,11,311,191,1051794439670449,1051794699121609,1051794828847201,1051794309944881,2,2,2,2,103.7678228884281,69.17854805782345,86.47318547312577,32431382.077409197,32431378.077409197,32431378.077409197,32431380.077409197,32431384.077409197,32431386.077409197,1.0,-129725528.30963679,6310767260705371.0,-1.3644460282235973e+23,1.106271761633063e+30,32402891,28487.077409196645,"(32402891,32402893,32402897,32402899)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2053,32459891,32460731,840,"(32459891,32459893,32459897,32459899)","(32460731,32460733,32460737,32460739)",CEAB,CEAB,CEABCEAB,11,11,191,191,1053671919881569,1053672179564089,1053672309405361,1053671790040321,2,2,2,2,103.77317319148264,69.18211492700306,86.47764405924285,32460314.597282615,32460310.597282615,32460310.597282615,32460312.597282615,32460316.597282615,32460318.597282615,1.0,-129841258.38913046,6322032142527332.0,-1.3681010149371238e+23,1.1102247336430064e+30,32459891,419.59728261455894,"(32459891,32459893,32459897,32459899)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2054,32460731,32499581,38850,"(32460731,32460733,32460737,32460739)","(32499581,32499583,32499587,32499589)",CEAB,ABCE,CEABABCE,11,5,191,401,1054960481138737,1054960351451197,1054960481371837,1054960351218097,2,2,2,2,103.77683898479233,69.18455928184956,86.48069913332094,32480154.391008,32480150.391008,32480150.391008,32480152.391008,32480156.391008,32480158.391008,1.0,-129920617.564032,6329762575582278.0,-1.3706111047555704e+23,1.1129415073122634e+30,32460731,19419.39100800082,"(32460731,32460733,32460737,32460739)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2055,32499581,32566901,67320,"(32499581,32499583,32499587,32499589)","(32566901,32566903,32566907,32566909)",ABCE,ABCE,ABCEABCE,5,5,401,101,1058411157500401,1058410636968481,1058410767101449,1058411027367409,2,2,2,2,103.78663495093024,69.1910904181082,86.48886268451922,32533228.387106072,32533224.387106072,32533224.387106072,32533226.387106072,32533230.387106072,32533232.387106072,1.0,-130132913.54842429,6350465695725606.0,-1.3773410056234819e+23,1.1202337375718667e+30,32499581,33643.38710607216,"(32499581,32499583,32499587,32499589)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2056,32566901,32574251,7350,"(32566901,32566903,32566907,32566909)","(32574251,32574253,32574257,32574259)",ABCE,CEAB,ABCECEAB,5,11,101,311,1060842733193977,1060842602867557,1060842733149877,1060842602911657,2,2,2,2,103.79351993254588,69.19567991414927,86.49459992334758,32570579.992738932,32570575.992738932,32570575.992738932,32570577.992738932,32570581.992738932,32570583.992738932,1.0,-130282319.97095573,6365056086380414.0,-1.3820904561314784e+23,1.1253871939657733e+30,32566901,3674.992738932371,"(32566901,32566903,32566907,32566909)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2057,32574251,32582441,8190,"(32574251,32574253,32574257,32574259)","(32582441,32582443,32582447,32582449)",CEAB,ABCE,CEABABCE,11,5,311,101,1061348937085597,1061348806821337,1061348937134737,1061348806772197,2,2,2,2,103.79495110574524,69.19663402950812,86.49579256762668,32578349.942559805,32578345.942559805,32578345.942559805,32578347.942559805,32578351.942559805,32578353.942559805,1.0,-130313399.77023922,6368093309879298.0,-1.3830798154408027e+23,1.1264614556480269e+30,32574251,4094.9425598047674,"(32574251,32574253,32574257,32574259)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2058,32582441,32584961,2520,"(32582441,32582443,32582447,32582449)","(32584961,32584963,32584967,32584969)",ABCE,ABCE,ABCEABCE,5,5,101,101,1061698090609081,1061697569269801,1061697699604609,1061697960274249,2,2,2,2,103.7959371212304,69.19729186427635,86.49661449275337,32583705.775637947,32583701.775637947,32583701.775637947,32583703.775637947,32583707.775637947,32583709.775637947,1.0,-130334823.10255179,6370187292440030.0,-1.3837620564838157e+23,1.1272023927989982e+30,32584961,1259.224362052977,"(32584961,32584963,32584967,32584969)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2059,32584961,32606921,21960,"(32584961,32584963,32584967,32584969)","(32606921,32606923,32606927,32606929)",ABCE,ABCE,ABCEABCE,5,5,101,221,1062495770650201,1062495249115081,1062495379498849,1062495640266409,2,2,2,2,103.7981902494614,69.19879394959472,86.49849209952805,32595943.950683992,32595939.950683992,32595939.950683992,32595941.950683992,32595945.950683992,32595947.950683992,1.0,-130383775.80273597,6374973372216774.0,-1.3853218315191972e+23,1.1288968193464555e+30,32584961,10978.950683992356,"(32584961,32584963,32584967,32584969)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
