center,orientation,orient_sign,idx_E,idx_A,idx_B,idx_C,dEA,dAB,dBC,dCE,idx_spread,idx_var,cyc_sum_abs,cyc_signed,cyc_energy,cyc_skew,cyc_balance,dir_obs,dir_obs2,dir_obs3,theta_log12,theta_res,spread_res,var_res,dir_res,dir2_res,dir3_res,energy_res,bin,master_pc1,master_eq,master_or,master_pc1_res,master_eq_res,master_or_res
7537335,CEAB,-1,127471,127696,127708,127729,225,12,21,-258,258,10939.5,516,-492,117774,24,-492,-1.8996138996139,0.0926640926640926,-1.8996138996139,0.0005055316771552,0.0012259143489283,50.55280087142742,4265.8912304424775,-1.8220862538802147,0.0934405550922755,-1.8220862538802147,45673.964268264535,753,-2.741989152595631,1.261168047043694,-1.1778924869061869,-2.741989152595633,1.2611680470436946,-1.1035722493335771
7540455,CEAB,-1,127516,127746,127758,127775,230,12,17,-259,259,11238.6875,518,-494,120414,24,-494,-1.9,0.0923076923076923,-1.9,0.0005074298175562,0.0012284638078708,51.53726186797161,4564.439031744382,-1.822453105750497,0.0930825457785547,-1.822453105750497,48306.99684892072,754,-2.8866775571324195,1.3233995332578756,-1.234927164633435,-2.8866775571324212,1.3233995332578763,-1.1605818292937855
7541925,ABCE,1,127540,127775,127782,127804,235,7,22,-264,264,11553.6875,528,514,125454,-14,514,1.939622641509434,-0.0528301886792452,1.939622641509434,0.0005073169236341,0.0012286576917916,56.52994283487865,4879.137726969325,2.0171786020111364,-0.0520560930441029,2.0171786020111364,53343.71512156319,754,-3.1415203681421713,1.3179375974583742,1.1888854996355032,-3.141520368142173,1.317937597458375,1.2632426562858337
7545915,CEAB,-1,127608,127835,127846,127862,227,11,16,-254,254,10862.1875,508,-486,116422,22,-486,-1.9058823529411764,0.0862745098039215,-1.9058823529411764,0.0004944539994263,0.0012166271489849,46.5100840766174,4186.820195662273,-1.8283017929454584,0.0870465492007361,-1.8283017929454584,44302.81079916909,754,-2.6372219223817277,1.210616916658572,-1.1305094698735207,-2.6372219223817295,1.2106169166585727,-1.0561202384192971
7580385,ABCE,1,128155,128363,128389,128406,208,26,17,-251,251,10239.6875,502,450,107230,-52,450,1.7857142857142858,-0.2063492063492063,1.7857142857142858,0.000517303507046,0.0012466494093019,43.33895824212365,3557.275408405015,1.8635068231602605,-0.2055948858598438,1.8635068231602605,35034.080946262635,758,-2.2358101632262892,0.8033313314389705,0.6694860480558292,-2.235810163226291,0.8033313314389712,0.7441516728026367
7583505,ABCE,1,128202,128406,128432,128458,204,26,26,-256,256,10256.75,512,460,108504,-52,460,1.7898832684824904,-0.2023346303501945,1.7898832684824904,0.0005275529630116,0.0012575464856467,48.3235074685505,3573.7018418922944,1.8676949451519271,-0.2015819096825528,1.8676949451519271,36301.15308766627,758,-2.3356221260584205,0.8499091901645774,0.7125111225182456,-2.3356221260584222,0.8499091901645781,0.7872017025279067
7599045,ABCE,1,128449,128659,128687,128708,210,28,21,-259,259,10715.6875,518,462,112406,-56,462,1.7769230769230768,-0.2153846153846154,1.7769230769230768,0.0005368754852753,0.0012700906921895,51.24664528829436,4029.475134047023,1.854829964517504,-0.2146398532690096,1.854829964517504,40168.68942060764,759,-2.572674594237556,0.9419564956664103,0.7925632184393719,-2.572674594237558,0.9419564956664109,0.86737794213043
7610925,ABCE,1,128648,128866,128869,128899,218,3,30,-251,251,10085.25,502,496,111434,-6,496,1.968253968253968,-0.0238095238095238,1.968253968253968,0.0004672822864916,0.0012029559622184,43.1879917218244,3396.6230255287783,2.046233511350737,-0.0230708348687784,2.046233511350737,39170.39017981215,761,-2.2834725412728725,0.9699494089989406,0.880020209911363,-2.2834725412728742,0.9699494089989412,0.9549296677049974
7641375,CEAB,-1,129124,129344,129348,129370,220,4,22,-246,246,10016.75,492,-484,109416,8,-484,-1.959514170040486,0.0323886639676113,-1.959514170040486,0.0004571312282914,0.0011990888011483,38.03807199286448,3321.9512362176374,-1.881348917977084,0.033111829747809,-1.881348917977084,37085.16877642265,764,-2.1495088646973444,0.9566476764533985,-0.8845069048975254,-2.149508864697346,0.9566476764533992,-0.8093553047784315
7645665,ABCE,1,129188,129413,129416,129435,225,3,19,-247,247,10279.5,494,488,112004,-6,488,1.967741935483871,-0.0241935483870967,1.967741935483871,0.0004568792601576,0.0011997201374951,39.0169983238371,3583.8336903238987,2.045933291978794,-0.0234725646409108,2.045933291978794,39663.719709135694,764,-2.2835527869486243,0.9694189727113294,0.8802177188817717,-2.283552786948626,0.96941897271133,0.95540335606363
7659015,CEAB,-1,129400,129630,129635,129644,230,5,9,-244,244,10497.6875,488,-478,112542,10,-478,-1.9510204081632652,0.0408163265306122,-1.9510204081632652,0.0004539976786338,0.0011995841331361,35.95149499431719,3799.324595607647,-1.872747911209241,0.0415305278559146,-1.872747911209241,40172.34915352195,765,-2.3064809335910743,1.030991919581488,-0.9555618204170547,-2.306480933591076,1.0309919195814887,-0.8802703857618063
7669815,CEAB,-1,129575,129799,129800,129814,224,1,14,-239,239,9896.5,478,-476,107494,2,-476,-1.9833333333333332,0.0083333333333333,-1.9833333333333332,0.0004347518815467,0.0011825559776058,30.89858702745764,3195.959017868291,-1.9049952980814455,0.0090420564012409,-1.9049952980814455,35100.62613983017,766,-1.9772430977398565,0.8627016751659933,-0.7931971027994716,-1.9772430977398583,0.8627016751659939,-0.717820214026746
7681365,ABCE,1,129755,129980,129976,129997,225,-4,21,-242,242,9923.5,492,492,109646,0,492,2.0246913580246915,0.0,2.0246913580246915,0.0004299761525894,0.0011801484402354,33.842087273645234,3220.633075985387,2.1030993808023597,0.0007028729055879,2.1030993808023597,37227.29263123339,768,-2.0695432075246694,0.896142064710481,0.8222048975401873,-2.069543207524671,0.8961420647104816,0.8976730416925147
7701765,ABCE,1,130092,130306,130304,130315,214,-2,11,-223,223,8792.1875,450,450,95650,0,450,2.008928571428572,0.0,2.008928571428572,0.0003938079877394,0.0011481543695634,14.74250272366757,2085.2209497029035,2.0874599518456733,0.0006925616078816,2.0874599518456733,23186.640648123157,770,-1.2218098303201574,0.5290416745190317,0.4874131330363455,-1.2218098303201592,0.5290416745190324,0.5630421208259894
7703235,CEAB,-1,130116,130331,130327,130336,215,-4,9,-220,220,8704.25,448,-448,94722,0,-448,-2.027149321266968,0.0,-2.027149321266968,0.0003834366830116,0.0011380834179677,11.7353369698003,1996.988455018541,-1.9486090644681184,0.0006918196431749,-1.9486090644681184,22255.427648508998,770,-1.1384684317139087,0.4929208653537953,-0.4551886336774988,-1.1384684317139104,0.4929208653537959,-0.3795480721455788
7734825,ABCE,1,130619,130824,130818,130826,205,-6,8,-207,207,7786.1875,426,426,84974,0,426,2.048076923076923,0.0,2.048076923076923,0.0003511181037365,0.001112205553058,-1.4183240676027251,1072.6001461689511,2.1268075232859824,0.0006759090957769,2.1268075232859824,12438.528707374457,773,-0.5159272651021558,0.2234479459896163,0.21020929638898755,-0.5159272651021576,0.22344794598961693,0.28609804300760294
7754895,CEAB,-1,130931,131132,131128,131145,201,-4,17,-214,214,7842.5,436,-436,86502,0,-436,-2.027906976744186,0.0,-2.027906976744186,0.0003686354851173,0.0011338012476859,5.4843765011762,1124.9070920383756,-1.949055849524096,0.000665834406458,-1.949055849524096,13922.901331837842,775,-0.6556834453551118,0.28413510547612597,-0.26421865637216263,-0.6556834453551136,0.2841351054761266,-0.18817275691779173
7774305,ABCE,1,131243,131438,131432,131453,195,-6,21,-210,210,7409.25,432,432,82602,0,432,2.0473933649289098,0.0,2.0473933649289098,0.0003554589631512,0.0011245588965146,1.3905159864319785,687.7931087877687,2.126360759296238,0.0006561157933738,2.126360759296238,9980.81590673908,777,-0.4055552065256829,0.175947688735498,0.16586243476814944,-0.4055552065256846,0.17594768873549863,0.2420599327043656
7802235,CEAB,-1,131682,131869,131861,131887,187,-8,26,-205,205,6881.1875,426,-426,77734,0,-426,-2.067961165048544,0.0,-2.067961165048544,0.000339962008677,0.0011147058112155,-3.744134107209817,154.18742901784844,-1.9888269765579816,0.000642173698922,-1.9888269765579816,5052.441142697513,780,-0.0958315609026821,0.041972161709432514,-0.043986595267764717,-0.09583156090268385,0.041972161709433145,0.03242838229587573
7806435,CEAB,-1,131758,131940,131930,131941,182,-10,11,-183,183,6026.1875,386,-386,66834,0,-386,-2.097826086956522,0.0,-2.097826086956522,0.0002909635025741,0.0010665542593279,-25.76434054021962,-701.6444151172182,-2.018666868299353,0.0006400814612567,-2.018666868299353,-5856.619071017107,780,0.6548197863259222,-0.28327935746325134,0.25019865917441125,0.6548197863259204,-0.2832793574632507,0.3266462730875981
7813365,ABCE,1,131858,132062,132047,132052,204,-15,5,-194,204,7207.6875,418,418,79502,0,418,2.0390243902439025,0.0,2.0390243902439025,0.0003028888494966,0.0010798760849833,-4.797657398974934,478.4840200182143,2.118224879249236,0.00063663172885,2.118224879249236,6796.442228002052,781,-0.19983657284365347,0.08676363343987915,0.08488276095459972,-0.19983657284365522,0.08676363343987979,0.16138418647558478
7814295,CEAB,-1,131873,132075,132065,132065,202,-10,0,-192,202,7170.75,404,-404,77768,0,-404,-1.9901477832512315,0.0,-1.9901477832512315,0.0003089481701054,0.0010861227175601,-6.802126243530154,441.36254978794295,-1.910941758586848,0.0006361690106209,-1.910941758586848,5060.438475696632,781,-0.12569228369790092,0.05457632255772811,-0.054724233526462024,-0.12569228369790267,0.05457632255772874,0.021784409833163917
7846545,ABCE,1,132389,132562,132585,132582,173,23,-3,-193,196,6658.25,392,340,67716,-40,340,1.7258883248730963,-0.2030456852791878,1.7258883248730963,0.0003764825964056,0.001160138886931,-12.956766134065845,-77.50355579472762,1.805285905475254,-0.2024255281694988,1.805285905475254,-5060.899366186655,784,0.3070134395410766,-0.2949563701886022,-0.3280066510787351,0.30701343954107485,-0.2949563701886016,-0.25124824164120285
7861035,CEAB,-1,132626,132781,132808,132819,155,27,11,-193,193,6043.25,386,-332,62124,54,-332,-1.711340206185567,0.2783505154639175,-1.711340206185567,0.0003838658066944,0.0011704256903497,-16.026039371044618,-695.3553473934708,-1.6318568152544826,0.2789634998046406,-1.6318568152544826,-10683.960282847547,786,0.6222566042046547,-0.046965328558635416,-0.037991566336016344,0.6222566042046529,-0.046965328558634785,0.038878729527742226
7879845,ABCE,1,132917,133071,133126,133117,154,55,-9,-200,209,7038.6875,418,290,66822,-92,290,1.380952380952381,-0.4380952380952381,1.380952380952381,0.0004534931381256,0.00124381430924,-0.1157752761257597,296.3879683677542,1.460546929783217,-0.4374915452925342,1.460546929783217,-6026.19630458951,787,0.05924253202192335,-0.37534254214360974,-0.47799040534807347,0.0592425320219216,-0.3753425421436091,-0.40097517285132944
7882875,CEAB,-1,132969,133121,133171,133165,152,50,-6,-196,202,6674.75,404,-292,64056,88,-292,-1.438423645320197,0.4334975369458128,-1.438423645320197,0.000435178250954,0.0012261044675257,-7.1302103072992224,-68.14378278064669,-1.358811215489034,0.4340997350999606,-1.358811215489034,-8798.668721930342,788,0.30236292871821074,0.21513256737311048,-0.3168752889277132,0.30236292871820897,0.21513256737311112,-0.23983674174089686
7913235,CEAB,-1,133413,133612,133646,133663,199,34,17,-250,250,10027.25,500,-432,103546,68,-432,-1.7211155378486056,0.2709163346613545,-1.7211155378486056,0.0005098076255229,0.0013067834702938,40.72545909639524,3278.414517366179,-1.6413243224361225,0.2715035883713393,-1.6413243224361225,30626.61594471753,791,-2.0375653622751084,1.0983245243083046,-1.0759613639924015,-2.03756536227511,1.0983245243083053,-0.9986897017481686
7934655,CEAB,-1,133765,133943,133977,133998,178,34,21,-233,233,8471.1875,466,-398,87570,68,-398,-1.7008547008547008,0.2905982905982906,-1.7008547008547008,0.0004743852669709,0.0012756153794439,23.6239617854736,1718.173647894719,-1.6209377584224445,0.2911750349572812,-1.6209377584224445,14605.106312811537,793,-1.0686928440942185,0.694819726608374,-0.7137332536244397,-1.0686928440942203,0.6948197266083747,-0.636297658353747
7945035,CEAB,-1,133915,134095,134140,134182,180,45,42,-267,267,10354.5,534,-444,107478,90,-444,-1.6567164179104477,0.3358208955223881,-1.6567164179104477,0.0005637844595873,0.0013670720345548,57.57487533273133,3599.4653915442486,-1.5767386709764906,0.3363925573155822,-1.5767386709764906,34491.09679969649,794,-2.432439198649254,1.321384604641702,-1.294047295438859,-2.4324391986492557,1.3213846046417026,-1.216532418355839
7960155,CEAB,-1,134164,134317,134373,134417,153,56,44,-253,253,9135.6875,506,-394,92490,112,-394,-1.5511811023622046,0.4409448818897638,-1.5511811023622046,0.0005567397061141,0.0013630194740108,43.50348830273381,2377.714080810335,-1.471114926695993,0.4415091520452104,-1.471114926695993,19471.08809494805,796,-1.6115623082581056,1.0499873589744455,-1.0749376046572545,-1.6115623082581074,1.0499873589744462,-0.997307427062613
7961955,CEAB,-1,134201,134341,134400,134445,140,59,45,-244,244,8441.1875,488,-370,84642,118,-370,-1.510204081632653,0.4816326530612245,-1.510204081632653,0.0005446319568109,0.0013512675595073,34.49499888038446,1682.864594278596,-1.4301273899265396,0.4821960441951641,-1.4301273899265396,11619.28158536958,796,-1.1456784065916172,0.8808154726656716,-0.9323086514986003,-1.145678406591619,0.8808154726656723,-0.8546647622431671
7989465,ABCE,1,134637,134798,134825,134875,161,27,50,-238,238,7941.6875,476,422,85794,-54,422,1.7656903765690375,-0.2259414225941422,1.7656903765690375,0.0004671266016351,0.0012791905588441,28.36549048450223,1178.03308428352,1.8459274932608185,-0.225391441167087,1.8459274932608185,12713.212269327429,798,-0.9560064428037494,0.23420753209675085,0.14283506572910387,-0.9560064428037511,0.2342075320967515,0.2206881300168227
8023665,ABCE,1,135161,135316,135355,135427,155,39,72,-266,266,9465.1875,532,454,101486,-78,454,1.700374531835206,-0.2921348314606741,1.700374531835206,0.0005444391259949,0.0013632255252793,56.20510805413741,2694.9305738848725,1.7808103178790182,-0.291601456535197,1.7808103178790182,28333.29957229324,802,-2.0526217252421914,0.6561642015163707,0.5042826393386146,-2.052621725242193,0.6561642015163713,0.5823947447473439
8059065,ABCE,1,135735,135882,135904,135969,147,22,65,-234,234,7325.25,468,424,81074,-44,424,1.804255319148936,-0.1872340425531914,1.804255319148936,0.0004453343085786,0.0012710489127767,24.039816582727585,548.1884715583656,1.8848958554852,-0.1867177824268514,1.8848958554852,7847.185746490781,805,-0.6348819243893274,0.1262807601464137,0.05639959009059301,-0.6348819243893292,0.12628076014641434,0.13477866544079334
8062005,ABCE,1,135782,135927,135953,136015,145,26,62,-233,233,7301.1875,466,414,79834,-52,414,1.7692307692307692,-0.2222222222222222,1.7692307692307692,0.0004510898312341,0.0012773784593696,23.026121655627293,523.562188490715,1.849888269783668,-0.2217073801117333,1.849888269783668,6601.045178965855,806,-0.587846884240764,0.0779351793863226,0.0013568451020371612,-0.5878468842407658,0.07793517938632326,0.0797580397658066
8070915,CEAB,-1,135923,136074,136090,136155,151,16,65,-232,232,7222.25,464,-432,81106,32,-432,-1.854077253218884,0.1373390557939914,-1.854077253218884,0.0004289060407011,0.001256933035159,21.98464812375784,442.9173354794548,-1.773368378461939,0.1378496036044695,-1.773368378461939,7854.4491673860175,807,-0.5819751882947828,0.36248397858167214,-0.36794014381674933,-0.5819751882947846,0.3624839785816728,-0.28947196332315245
8101785,ABCE,1,136381,136558,136568,136623,177,10,55,-242,242,8263.25,484,464,93018,-20,464,1.909465020576132,-0.0823045267489712,1.909465020576132,0.0004351750440846,0.0012692100556159,31.84131027583265,1478.0165043890838,1.9903514511744749,-0.0818088205903645,1.9903514511744749,19702.178965170417,810,-1.2296367863224331,0.4673882094365366,0.40130331417002624,-1.229636786322435,0.46738820943653725,0.48000300628696807
8108535,CEAB,-1,136484,136660,136670,136727,176,10,57,-243,243,8278.6875,486,-466,93374,20,-466,-1.9098360655737705,0.081967213114754,-1.9098360655737705,0.0004367867981069,0.0012721324657034,32.81004095394718,1492.1667310734356,-1.8289109009575968,0.0824596815493653,-1.8289109009575968,20044.158344170355,810,-1.254544783973292,0.6093182702644545,-0.5785677718537472,-1.2545447839732937,0.6093182702644552,-0.49981757520101533
8166075,CEAB,-1,137405,137559,137580,137651,154,21,71,-246,246,8050.1875,492,-450,89714,42,-450,-1.8218623481781375,0.1700404858299595,-1.8218623481781375,0.0004609619217953,0.0013074361144719,35.5445392391409,1252.7367443605535,-1.7406083005694577,0.1705054633814615,-1.7406083005694577,16265.111985192678,816,-1.1513770211459677,0.6350565324967417,-0.6244306457782013,-1.1513770211459695,0.6350565324967423,-0.5452516249601467
8178255,CEAB,-1,137593,137729,137783,137832,136,54,49,-239,239,7977.6875,478,-370,80934,108,-370,-1.5416666666666667,0.45,-1.5416666666666667,0.000510918876864,0.0013597386847994,28.488578106017087,1177.932976033002,-1.460343298733863,0.4504591831596636,-1.460343298733863,7460.019984760525,817,-0.8475589937083935,0.7265258133653025,-0.7835684922544071,-0.8475589937083953,0.7265258133653032,-0.7042990860080707
8183895,CEAB,-1,137702,137830,137865,137923,128,35,58,-221,221,6564.5,442,-372,69814,70,-372,-1.6756756756756757,0.3153153153153153,-1.6756756756756757,0.0004385461992077,0.0012884509710308,10.46269329463135,-236.32013156474204,-1.594320243640253,0.3157718182801462,-1.594320243640253,-3671.5863152234233,818,-0.0070024371288048,0.2554063908640951,-0.3190298025266549,-0.007002437128806601,0.2554063908640958,-0.23971858851781447
8194935,CEAB,-1,137849,138003,138035,138104,154,32,69,-255,255,8707.6875,510,-446,94526,64,-446,-1.7421875,0.25,-1.7421875,0.0004982177538567,0.0013502441222063,44.41207674734963,1904.783622235559,-1.6607693681000868,0.2504512619682304,-1.6607693681000868,21017.71810383728,819,-1.5384661403677717,0.8663176130738238,-0.8560370352416617,-1.5384661403677735,0.8663176130738245,-0.7766440680936545
8208915,CEAB,-1,138063,138224,138266,138334,161,42,68,-271,271,9941.1875,542,-458,105750,84,-458,-1.6838235294117647,0.3088235294117647,-1.6838235294117647,0.0005477956401844,0.0014025044979617,60.34807855011505,3135.6489897401243,-1.60232612149423,0.3092681648052453,-1.60232612149423,32213.022423406463,820,-2.3056087401782506,1.2451961885244927,-1.2163428254634825,-2.3056087401782523,1.2451961885244933,-1.1368464918512273
8248065,ABCE,1,138707,138836,138869,138947,129,33,78,-240,240,7498.6875,480,414,81414,-66,414,1.7178423236514522,-0.2738589211618257,1.7178423236514522,0.0004679370105316,0.001330133750038,29.16943444184045,685.7946955081607,1.7995610220753997,-0.2734327831415252,1.7995610220753997,7796.921507077466,824,-0.738175722410171,0.10179720344768718,0.005958739420425548,-0.7381757224101728,0.10179720344768783,0.0857436094388451
8281575,CEAB,-1,139199,139378,139401,139472,179,23,71,-273,273,10111.25,546,-500,112140,46,-500,-1.8248175182481752,0.1678832116788321,-1.8248175182481752,0.0005103129585918,0.0013788906895002,62.01719826074648,3292.090044134802,-1.7429102414158266,0.168293586685841,-1.7429102414158266,38454.66144677192,828,-2.501287297203899,1.2175384080046319,-1.1547478751790101,-2.5012872972039006,1.2175384080046325,-1.0747171214255753
8312415,CEAB,-1,139692,139860,139887,139953,168,27,66,-261,261,9256.5,522,-468,101430,54,-468,-1.786259541984733,0.2061068702290076,-1.786259541984733,0.0004930790588563,0.0013675065838247,49.87763525998847,2431.594613281341,-1.7041793852997402,0.2065027944437006,-1.7041793852997402,27682.083820482905,831,-1.888209015336733,0.982609134501371,-0.9506597351734896,-1.8882090153367348,0.9826091345013717,-0.8704035667278985
8313915,CEAB,-1,139713,139889,139909,139976,176,20,67,-263,263,9438.6875,526,-486,105034,40,-486,-1.8409090909090908,0.1515151515151515,-1.8409090909090908,0.000483403267881,0.0013581147621527,51.87086038762874,2613.503210130272,-1.7588205420361338,0.1519103742382392,-1.7588205420361338,31283.046085349808,831,-2.038233083123751,1.0040214368946905,-0.9560311845134276,-2.0382330831237527,1.0040214368946911,-0.8757640736564591
8318415,CEAB,-1,139781,139958,139980,140043,177,22,63,-262,262,9453.25,524,-480,104426,44,-480,-1.8250950570342208,0.1673003802281368,-1.8250950570342208,0.0004850647751047,0.0013606278699847,50.8505431020763,2627.2293024961746,-1.7429813406790988,0.167693499235538,-1.7429813406790988,30665.93616727981,831,-2.014439144870945,1.0062569409911242,-0.962324533931312,-2.0144391448709467,1.0062569409911248,-0.8820246076817009
8326605,ABCE,1,139900,140090,140104,140179,190,14,75,-279,279,10581.1875,558,530,119762,-28,530,1.8928571428571428,-0.1,1.8928571428571428,0.000501821441462,0.0013789332678977,67.81359383154319,3753.645701074015,1.9750166291112377,-0.0996107068363525,1.9750166291112377,45985.36875592785,832,-2.8569542836025255,1.1577281665934893,1.0246266438154563,-2.8569542836025272,1.15772816659349,1.104986248550034
8336595,CEAB,-1,140046,140244,140270,140333,198,26,63,-287,287,11519.6875,574,-522,126218,52,-522,-1.8125,0.1805555555555555,-1.8125,0.0005394730859353,0.00141847196349,75.76857301302317,4690.292315876161,-1.7302847454374752,0.1809401871219688,-1.7302847454374752,52421.18220260591,833,-3.3396456373161936,1.5903064103403122,-1.4985473297549292,-3.3396456373161953,1.5903064103403128,-1.4181150098029072
8339625,ABCE,1,140084,140296,140318,140385,212,22,67,-301,301,12699.6875,602,558,140518,-44,558,1.847682119205298,-0.1456953642384106,1.847682119205298,0.0005583942208239,0.0014379650002915,89.75492871267934,5869.7306169749945,1.929914275271947,-0.1453121454457947,1.929914275271947,66715.06433523954,833,-4.132200092633333,1.6729348095732068,1.480556437449947,-4.132200092633335,1.6729348095732075,1.5610107949459096
8344155,CEAB,-1,140165,140376,140383,140461,211,7,78,-296,296,12063.6875,592,-578,138270,14,-578,-1.9461279461279464,0.0471380471380471,-1.9461279461279464,0.0005198591427808,0.0014002845564918,84.73453905138004,5232.891229827367,-1.8638705329256544,0.0475191547209639,-1.8638705329256544,64457.92196514133,834,-3.8566201632944725,1.7078649330805613,-1.5723422593414844,-3.8566201632944743,1.707864933080562,-1.491854969555445
8348535,CEAB,-1,140241,140445,140449,140531,204,4,82,-290,290,11444.75,580,-572,132456,8,-572,-1.965635738831615,0.0274914089347079,-1.965635738831615,0.0005023929312429,0.0013836442389787,78.71483506740532,4613.142570158618,-1.8833539178577248,0.0278704763051137,-1.8833539178577248,58635.08704084995,834,-3.493912125969172,1.5352930546372376,-1.4095088553271475,-3.4939121259691737,1.5352930546372383,-1.3289897407203621
8381535,CEAB,-1,140754,140938,140958,141066,184,20,108,-312,312,12579.0,624,-584,143264,40,-584,-1.865814696485623,0.1277955271565495,-1.865814696485623,0.0005727307326762,0.0014601906346403,100.5667118972379,5741.294740308512,-1.7833493919832002,0.128159257387759,-1.7833493919832002,69376.6711832291,838,-4.307045431515531,1.9674054777975192,-1.8285172807875631,-4.307045431515533,1.9674054777975198,-1.7477589255609634
8385105,ABCE,1,140811,140995,141013,141128,184,18,115,-317,317,12899.1875,634,598,147894,-36,598,1.880503144654088,-0.1132075471698113,1.880503144654088,0.0005781848711954,0.0014663149643501,105.55072263459492,6060.8240056588265,1.9629882554185905,-0.1128454725171755,1.9629882554185905,73999.5018754837,838,-4.553647183975867,1.8818343214738396,1.6809989778182546,-4.553647183975869,1.8818343214738402,1.7617831580464443
8431065,ABCE,1,141543,141704,141740,141818,161,36,78,-275,275,10045.6875,550,478,108926,-72,478,1.7318840579710144,-0.2608695652173913,1.7318840579710144,0.0005296481357416,0.0014263808450263,63.34548345708268,3198.874864436486,1.8146234031570496,-0.2605287416751015,1.8146234031570496,34939.47619188223,843,-2.418724037003331,0.8394804944962754,0.6813973700226411,-2.418724037003333,0.839480494496276,0.7625130415899825
8445975,CEAB,-1,141772,141924,141962,142057,152,38,95,-285,285,10536.6875,570,-494,114798,76,-494,-1.7272727272727273,0.2657342657342657,-1.7272727272727273,0.0005514075891202,0.0014509210231945,73.27914158386014,3687.14374914648,-1.6444512029044982,0.2660682200302181,-1.6444512029044982,40781.72964783199,844,-2.8049824936713703,1.4271093159136998,-1.3701015725794985,-2.804982493671372,1.4271093159137005,-1.288878749167841
8460585,ABCE,1,141999,142158,142189,142297,159,31,108,-298,298,11383.1875,596,534,126710,-62,534,1.785953177257525,-0.2073578595317725,1.785953177257525,0.0005617595977038,0.0014639930486989,86.21424806458649,4530.972258666915,1.8688550866990803,-0.2070306245150316,1.8688550866990803,52664.632520544445,846,-3.446818441038566,1.3274337849709685,1.1431218484647205,-3.446818441038568,1.3274337849709692,1.2244494844168834
8467635,CEAB,-1,142108,142266,142290,142409,158,24,119,-301,301,11492.1875,602,-554,130302,48,-554,-1.8344370860927155,0.1589403973509933,-1.8344370860927155,0.0005537657132889,0.0014573100184523,89.18297401640487,4638.684790782451,-1.7514964367787589,0.1592643941543633,-1.7514964367787589,56242.609780355255,846,-3.5930630126062715,1.6832517608612134,-1.5763561761943432,-3.5930630126062733,1.683251760861214,-1.4949780280727296
8487375,CEAB,-1,142417,142578,142614,142726,161,36,112,-309,309,12247.1875,618,-546,135242,72,-546,-1.761290322580645,0.232258064516129,-1.761290322580645,0.00059006134003,0.001497270238855,97.09554500903644,5390.085575276236,-1.6782413729734265,0.232573008644929,-1.6782413729734265,61143.4081314927,848,-3.994998071532634,1.9155402857161548,-1.8068132583511867,-3.9949980715326356,1.9155402857161554,-1.7252938995743534
8497035,CEAB,-1,142566,142741,142760,142875,175,19,115,-309,309,12205.25,618,-580,139692,38,-580,-1.870967741935484,0.1225806451612903,-1.870967741935484,0.0005574543204989,0.0014664534262786,97.05283467564328,5346.38980649507,-1.787865886070136,0.1228911669277574,-1.787865886070136,65574.25755958438,849,-4.078395362127923,1.86430423297612,-1.7329218599042926,-4.0783953621279245,1.8643042329761206,-1.6513335176819801
8513175,CEAB,-1,142821,142993,143020,143128,172,27,108,-307,307,12128.25,614,-560,136226,54,-560,-1.818181818181818,0.1753246753246753,-1.818181818181818,0.0005676397637064,0.0014796254244876,94.98158215398962,5266.456533105472,-1.7349917002027502,0.1756278193808122,-1.7349917002027502,62076.30916604186,851,-3.954957726900506,1.8528372501600787,-1.7355467509213658,-3.9549577269005076,1.8528372501600794,-1.6538433254381124
8519475,CEAB,-1,142922,143093,143123,143218,171,30,95,-296,296,11425.5,592,-532,126782,60,-532,-1.7912457912457913,0.202020202020202,-1.7912457912457913,0.0005522305807047,0.0014653804610116,83.95380648037172,4562.563083829424,-1.7080212669101955,0.2023204700956799,-1.7080212669101955,52619.8550362643,851,-3.4244990679909675,1.6444322395292845,-1.5522076020227287,-3.4244990679909693,1.6444322395292852,-1.4704593147574558
8540505,ABCE,1,143250,143443,143463,143535,193,20,72,-285,285,11118.1875,570,530,124058,-40,530,1.853146853146853,-0.1398601398601398,1.853146853146853,0.0005115954112543,0.0014286253432107,72.86123712737347,4251.439754211885,1.936486045238364,-0.1395694567067955,1.936486045238364,49854.34854567383,854,-3.1335698816109256,1.245450335109784,1.0918411940189305,-3.1335698816109274,1.2454503351097848,1.1737389943506742
8557725,ABCE,1,143520,143712,143746,143802,192,34,56,-282,282,11241.0,564,496,120680,-68,496,1.7526501766784452,-0.2402826855123674,1.7526501766784452,0.0005310814869356,0.0014512814145764,69.78560812136661,4371.138812811453,1.83608305213405,-0.2399998332243165,1.83608305213405,46442.43781253681,855,-3.0473463480039813,1.1276456503011159,0.9519543964091077,-3.047346348003983,1.1276456503011165,1.033974348665176
8561805,ABCE,1,143581,143777,143808,143861,196,31,53,-280,280,11198.1875,560,498,120586,-62,498,1.7722419928825623,-0.2206405693950178,1.7722419928825623,0.0005215112684037,0.0014424613404345,67.7677113542324,4327.589551366717,1.855697037469299,-0.2203595701945586,1.855697037469299,46340.413212897765,856,-3.0066685852336428,1.1256929091695163,0.9568168864293426,-3.0066685852336446,1.125692909169517,1.0388657445862028
