sector_S,sector_support,sector_type,log_mB,C_fam,kappa13,log_mult
"(1, 1, 0, 0)",2,E·A,11.224029322500268,0.6898027806223045,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.224509790164696,0.4110628181875168,0.3718992943062315,0.0
"(1, 1, 0, 0)",2,E·A,11.224829973739347,0.6569189075996169,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.224990027090804,0.6759532935805797,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.225576670308568,0.5992112464611794,0.2867448078085881,0.0
"(1, 1, 0, 0)",2,E·A,11.226109683846405,0.4110262905118962,0.1433655966100144,0.0
"(1, 1, 0, 0)",2,E·A,11.226269532523332,0.6911969756721639,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.226589153242802,0.6496773636477158,0.2284709382743066,0.0
"(1, 1, 0, 0)",2,E·A,11.226908671837508,0.6833335578396673,0.4300661810328997,0.0
"(1, 1, 0, 0)",2,E·A,11.227866615525139,0.6107839754745726,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.227972997089314,0.6894248495685674,0.6002273633098555,0.0
"(1, 1, 0, 0)",2,E·A,11.229301812645948,0.4109534309640057,0.1433248423888314,0.0
"(1, 1, 0, 0)",2,E·A,11.230098255244629,0.410935256708195,0.1433146777395708,0.0
"(1, 1, 0, 0)",2,E·A,11.230734952927602,0.5373194894637892,0.2283865987588739,0.0
"(1, 1, 0, 0)",2,E·A,11.231848199348319,0.5647915789397082,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.232801425162886,0.5372683326397734,0.2283445830098739,0.0
"(1, 1, 0, 0)",2,E·A,11.23327769754677,0.4108627213862255,0.1432741142672529,0.0
"(1, 1, 0, 0)",2,E·A,11.234070981121127,0.4108446278446735,0.1432639970976472,0.0
"(1, 1, 0, 0)",2,E·A,11.234546649377918,0.5647257307542901,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.234863635895438,0.5372172900905245,0.5148104480636855,0.0
"(1, 1, 0, 0)",2,E·A,11.235022091481989,0.649517136326194,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.236921602665328,0.6893616788362651,0.456521714426333,0.0
"(1, 1, 0, 0)",2,E·A,11.23707973251662,0.6105753801980871,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.23739591722382,0.672782898693399,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.237501289913949,0.5989337479039949,0.2864405299563573,0.0
"(1, 1, 0, 0)",2,E·A,11.238027986877867,0.4107544005160634,0.1432135526191399,0.0
"(1, 1, 0, 0)",2,E·A,11.238133292989668,0.679455251783178,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.238975342904563,0.5371155458633354,0.2282191462481365,0.0
"(1, 1, 0, 0)",2,E·A,11.239133148357068,0.6804908644902747,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.239606415354215,0.4107184212596232,0.1431934404958769,0.0
"(1, 1, 0, 0)",2,E·A,11.240394696285792,0.4107004554548014,0.143183398441152,0.0
"(1, 1, 0, 0)",2,E·A,11.241024873937967,0.5370648432165946,0.2281775359654534,0.0
"(1, 1, 0, 0)",2,E·A,11.24118235631995,0.4106825054967893,0.1431733657028748,0.0
"(1, 1, 0, 0)",2,E·A,11.241444771856456,0.5988420089516966,0.286340047048652,0.0
"(1, 1, 0, 0)",2,E·A,11.242441323346558,0.6344030651100413,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.243541620799823,0.410628750438841,0.1431433232262639,0.0
"(1, 1, 0, 0)",2,E·A,11.243698707367935,0.6928499947692098,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.243855769263734,0.6793843565940543,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.244326806994714,0.4106108636036221,0.1431333275935135,0.0
"(1, 1, 0, 0)",2,E·A,11.244483770278709,0.6770161849377583,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.244588398782223,0.6917297042925062,0.1431299977692736,0.0
"(1, 1, 0, 0)",2,E·A,11.245372763813613,0.598750645245143,0.2862400288967026,0.0
"(1, 1, 0, 0)",2,E·A,11.245738590389767,0.6276899190314775,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.245895332249308,0.4105751370517313,0.1431133640216971,0.0
"(1, 1, 0, 0)",2,E·A,11.246052049544689,0.6647975680947074,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.246678673238513,0.6831195184758271,0.4293101881528171,0.0
"(1, 1, 0, 0)",2,E·A,11.24714838346204,0.536913407394773,0.2280533047143819,0.0
"(1, 1, 0, 0)",2,E·A,11.247930743883217,0.5643993090393016,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.24824351674751,0.4105216646284381,0.1430834876607897,0.0
"(1, 1, 0, 0)",2,E·A,11.248504086093,0.536879891001582,0.3711059922231444,0.0
"(1, 1, 0, 0)",2,E·A,11.248868769148396,0.6342695934383278,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.249025021183247,0.4105038716911787,0.1430735472099438,0.0
"(1, 1, 0, 0)",2,E·A,11.2498059153467,0.4104860943126742,0.1430636159010126,0.0
"(1, 1, 0, 0)",2,E·A,11.250586200190243,0.6902662158590829,0.2861073874367338,0.0
"(1, 1, 0, 0)",2,E·A,11.251521739037859,0.627566283471316,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.251677577122404,0.6492004820672987,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.25323462372018,0.5642700368019733,0.2279299635373279,0.0
"(1, 1, 0, 0)",2,E·A,11.25525516658642,0.5367130436344824,0.370883396965373,0.0
"(1, 1, 0, 0)",2,E·A,11.255565657293598,0.6755365727248435,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.25587605162622,0.5642056744576287,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.256651616211455,0.6910355671072833,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.256754979390998,0.6879717563363984,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.257426579762374,0.6646110093008955,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.257581500430392,0.4103091706132872,0.1429648021977517,0.0
"(1, 1, 0, 0)",2,E·A,11.258510520767917,0.5641414933084872,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.258613691993553,0.5366300754399075,0.3707727597816247,0.0
"(1, 1, 0, 0)",2,E·A,11.259747873506827,0.6100623805277595,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.260211486346904,0.6768078824861019,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.260674884349712,0.4102388303463745,0.142925528794986,0.0
"(1, 1, 0, 0)",2,E·A,11.260932234926955,0.5983888840102138,0.2858445249217042,0.0
"(1, 1, 0, 0)",2,E·A,11.261292414506094,0.5365639175898149,0.2277668728464531,0.0
"(1, 1, 0, 0)",2,E·A,11.262372175521085,0.6931463702767608,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.262629089726,0.5365309105316878,0.2277398409400995,0.0
"(1, 1, 0, 0)",2,E·A,11.262988658760706,0.4101862346052646,0.1428961673669296,0.0
"(1, 1, 0, 0)",2,E·A,11.26314272020585,0.6562323537091548,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.263296757919722,0.6891729859147258,0.455452681854983,0.0
"(1, 1, 0, 0)",2,E·A,11.264220486255338,0.6099612008723728,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.26452820618135,0.4101512463379881,0.1428766374388347,0.0
"(1, 1, 0, 0)",2,E·A,11.26463075845105,0.5364814894042115,0.2276993727057798,0.0
"(1, 1, 0, 0)",2,E·A,11.26478456713898,0.5982993526815517,0.2857467717809829,0.0
"(1, 1, 0, 0)",2,E·A,11.265143362104324,0.6723796512490441,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.26529709197562,0.410133774798285,0.3705527902028516,0.0
"(1, 1, 0, 0)",2,E·A,11.266372539862443,0.5639500272631953,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.267140009425178,0.6912119731399697,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.267600208597273,0.4100814502601019,0.1428376835030129,0.0
"(1, 1, 0, 0)",2,E·A,11.268366736900534,0.4100640386928,0.1428279669993054,0.0
"(1, 1, 0, 0)",2,E·A,11.268622115820392,0.5982101792944001,0.5132681815827006,0.0
"(1, 1, 0, 0)",2,E·A,11.26867318377909,0.6098604847699179,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.269285795950942,0.5363665886110843,0.2276053162466714,0.0
"(1, 1, 0, 0)",2,E·A,11.269387861502631,0.656120253393623,0.1428150252891821,0.0
"(1, 1, 0, 0)",2,E·A,11.270153021267056,0.6863070126318989,0.1428053292086674,0.0
"(1, 1, 0, 0)",2,E·A,11.270509895561874,0.6753318793308458,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.271121383918063,0.6926110497128136,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.271579754926483,0.5638232714348876,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.272444994002742,0.6271189936442616,0.4283288798367258,0.0
"(1, 1, 0, 0)",2,E·A,11.272495867112498,0.6560644452470212,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.272953608674523,0.409959882014679,0.1427698514784661,0.0
"(1, 1, 0, 0)",2,E·A,11.273106142645405,0.6097602281010117,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.273258653353224,0.5362685614389257,0.2275251048815946,0.0
"(1, 1, 0, 0)",2,E·A,11.274325577537704,0.6270787928913502,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.275239178839687,0.4099080036283514,0.370226050524031,0.0
"(1, 1, 0, 0)",2,E·A,11.276151946236132,0.6487347105358482,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.277519537083819,0.6789650213108489,0.2854240965208338,0.0
"(1, 1, 0, 0)",2,E·A,11.277823192336225,0.6849975836716176,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.277974985391984,0.6894332407475299,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.278278502397589,0.4098390383541165,0.1427024445345944,0.0
"(1, 1, 0, 0)",2,E·A,11.278531362883164,0.5361385116138545,0.3701179821721509,0.0
"(1, 1, 0, 0)",2,E·A,11.279188501070111,0.5361223075056796,0.2274054873024054,0.0
"(1, 1, 0, 0)",2,E·A,11.279340087038593,0.5636344510708655,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.279946201233907,0.6269586440732109,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.280047184559121,0.5979447792561361,0.28536013832233,0.0
"(1, 1, 0, 0)",2,E·A,11.280400545912638,0.6336146912200322,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.280804234623668,0.687774549194522,0.142670493961266,0.0
"(1, 1, 0, 0)",2,E·A,11.28115732861339,0.536073764295009,0.2273657996911212,0.0
"(1, 1, 0, 0)",2,E·A,11.281762342685816,0.6558979778774259,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.282064712511612,0.409753160554715,0.1426545542368022,0.0
"(1, 1, 0, 0)",2,E·A,11.282467730111303,0.5360414595924623,0.2273393923047571,0.0
"(1, 1, 0, 0)",2,E·A,11.282820237322467,0.4097360285991688,0.1426450017443544,0.0
"(1, 1, 0, 0)",2,E·A,11.283122287490261,0.5360253244256317,0.2273262038740223,0.0
"(1, 1, 0, 0)",2,E·A,11.283575191746497,0.4097189111239734,0.1426354577413852,0.0
"(1, 1, 0, 0)",2,E·A,11.283826716617344,0.5978570102657649,0.2852645565823747,0.0
"(1, 1, 0, 0)",2,E·A,11.284329576644284,0.409701808105913,0.1426259222138664,0.0
"(1, 1, 0, 0)",2,E·A,11.28523408795581,0.6751295568376636,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.285334538728739,0.6703596709715204,0.1426132213370255,0.0
"(1, 1, 0, 0)",2,E·A,11.285535410008588,0.6268391696001263,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.285836641293734,0.4096676453486075,0.1426068765292357,0.0
"(1, 1, 0, 0)",2,E·A,11.286288318151719,0.6094621743098394,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.288092988224056,0.4096165090639043,0.1425783712193986,0.0
"(1, 1, 0, 0)",2,E·A,11.288343379461672,0.5358966534672907,0.3697962694411505,0.0
"(1, 1, 0, 0)",2,E·A,11.28869382189883,0.6877092317999685,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.29044419429977,0.6931401260189989,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.290793901423621,0.6640622950246837,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.290943738476107,0.6763986352142701,0.2271687306988315,0.0
"(1, 1, 0, 0)",2,E·A,11.291093553080815,0.4095485277107964,0.1425404815634496,0.0
"(1, 1, 0, 0)",2,E·A,11.291243345244467,0.6798614915149466,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.291842289622938,0.4095315679991753,0.1425310300262653,0.0
"(1, 1, 0, 0)",2,E·A,11.292889579855432,0.5357846605341025,0.2271295879875567,0.0
"(1, 1, 0, 0)",2,E·A,11.293338082983785,0.4094976911693739,0.1425121519083111,0.0
"(1, 1, 0, 0)",2,E·A,11.294085141475854,0.4094807740061063,0.1425027253003147,0.0
"(1, 1, 0, 0)",2,E·A,11.294682386700092,0.5632614473818143,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.294781892900653,0.6266415240440089,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.294831642288125,0.4094638709806238,0.3695838417162969,0.0
"(1, 1, 0, 0)",2,E·A,11.295080352107227,0.5975957593367637,0.284980338742582,0.0
"(1, 1, 0, 0)",2,E·A,11.295279275435373,0.6929948837534794,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.296571313432066,0.689973132013121,0.142471363016176,0.0
"(1, 1, 0, 0)",2,E·A,11.296769940423644,0.5356891038075702,0.2270515705806564,0.0
"(1, 1, 0, 0)",2,E·A,11.29691888478079,0.6910549618504902,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.29736558479194,0.6866190771788863,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.298060055100244,0.6701677403256137,0.3694782333902719,0.0
"(1, 1, 0, 0)",2,E·A,11.29855581020738,0.4093795671373846,0.1424463391135437,0.0
"(1, 1, 0, 0)",2,E·A,11.298803595626476,0.5975093524233973,0.2848864304636783,0.0
"(1, 1, 0, 0)",2,E·A,11.300041602593634,0.65556926971029,0.2848552189515294,0.0
"(1, 1, 0, 0)",2,E·A,11.300190060487536,0.6924137298367476,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.300635301976557,0.5355939472404178,0.2269739080078895,0.0
"(1, 1, 0, 0)",2,E·A,11.301525190675607,0.4093123762707618,0.1424089125388117,0.0
"(1, 1, 0, 0)",2,E·A,11.301673428498757,0.6638829272697444,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.303598523188434,0.6090709606882141,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.304190115204406,0.6931348418050158,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.304485780021215,0.4092454080610795,0.3692682136212836,0.0
"(1, 1, 0, 0)",2,E·A,11.304732100608703,0.6786232410674734,0.1423685141859699,0.0
"(1, 1, 0, 0)",2,E·A,11.305224559836876,0.4092287006348638,0.142362312567573,0.0
"(1, 1, 0, 0)",2,E·A,11.30551991900808,0.6899147298699129,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.306110375768128,0.6925085190847611,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.306208751341552,0.5973375384814346,0.2846998402082626,0.0
"(1, 1, 0, 0)",2,E·A,11.3064054734599,0.5354519556889881,0.2268580729288696,0.0
"(1, 1, 0, 0)",2,E·A,11.306700484094714,0.4091953271818368,0.1423437292513512,0.0
"(1, 1, 0, 0)",2,E·A,11.3069462598256,0.6914378226732508,0.1423406351680073,0.0
"(1, 1, 0, 0)",2,E·A,11.307290244398825,0.5629552193962517,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.308321488735505,0.5354048218039713,0.226819635435422,0.0
"(1, 1, 0, 0)",2,E·A,11.30930263847633,0.6747974778320779,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.309792852587156,0.562894466138335,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.310380792487239,0.4091121340391837,0.1422974117284492,0.0
"(1, 1, 0, 0)",2,E·A,11.310968386917102,0.6329796442008273,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.311995847101675,0.6875145418875364,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.312289213359325,0.5628338750218622,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.312582493578455,0.4090623822035982,0.1422697172239576,0.0
"(1, 1, 0, 0)",2,E·A,11.313022252695275,0.6262516583926454,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.313315318038732,0.4090458254722772,0.1422605016469311,0.0
"(1, 1, 0, 0)",2,E·A,11.314047605860557,0.4090292823125986,0.5956609749340518,0.0
"(1, 1, 0, 0)",2,E·A,11.314779357829302,0.6907114804883792,0.2844841886060189,0.0
"(1, 1, 0, 0)",2,E·A,11.31502315620925,0.6552995402001289,0.1422390294933601,0.0
"(1, 1, 0, 0)",2,E·A,11.315510574728618,0.4089962366237997,0.1422329025106938,0.0
"(1, 1, 0, 0)",2,E·A,11.315656753968991,0.6479817693653953,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.315949048360237,0.5352172590387654,0.2266667467748289,0.0
"(1, 1, 0, 0)",2,E·A,11.31638732981699,0.6087820615987636,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.317701022820751,0.4089467693518802,0.1422053745004278,0.0
"(1, 1, 0, 0)",2,E·A,11.317846882236841,0.5351706096194521,0.2266287381469331,0.0
"(1, 1, 0, 0)",2,E·A,11.318430107244565,0.6261360791987228,0.2843924284877548,0.0
"(1, 1, 0, 0)",2,E·A,11.318575860363332,0.6845898548972973,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.319158660491532,0.4089138584341454,0.142187061839825,0.0
"(1, 1, 0, 0)",2,E·A,11.319741121161568,0.5626530662313581,0.2265908142251168,0.0
"(1, 1, 0, 0)",2,E·A,11.320856556721393,0.5969978411083778,0.2843314733951908,0.0
"(1, 1, 0, 0)",2,E·A,11.32163177872807,0.5350775976481167,0.2265529746587197,0.0
"(1, 1, 0, 0)",2,E·A,11.322067577153987,0.6822890871088614,0.4264515914959755,0.0
"(1, 1, 0, 0)",2,E·A,11.32221280110167,0.5625931154222181,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.32293860465852,0.6327309241287383,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.323808874134354,0.6260211251453633,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.32424372502359,0.4087990913684202,0.1421232138334913,0.0
"(1, 1, 0, 0)",2,E·A,11.324485227168097,0.5969137215553302,0.2842403659237358,0.0
"(1, 1, 0, 0)",2,E·A,11.324533520598992,0.6794544350059304,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.324823232217247,0.6085915557463267,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.324968056557644,0.4087827492776436,0.1421141238011851,0.0
"(1, 1, 0, 0)",2,E·A,11.32583656242037,0.6908974536664352,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.325933016526376,0.6930391548374468,0.1421020157973448,0.0
"(1, 1, 0, 0)",2,E·A,11.32598124009083,0.6783546472547166,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.326656125928176,0.5349541722682056,0.3685454227165885,0.0
"(1, 1, 0, 0)",2,E·A,11.326848866824777,0.6550864268295263,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.32728239806388,0.5349387912437709,0.2264399586170776,0.0
"(1, 1, 0, 0)",2,E·A,11.327378712820579,0.625944833151763,0.1420838795309724,0.0
"(1, 1, 0, 0)",2,E·A,11.328148897101162,0.674536291918737,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.328581865224635,0.4087012370127805,0.1420687895079431,0.0
"(1, 1, 0, 0)",2,E·A,11.328870406530122,0.632607664391599,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.32915886460354,0.689068151395504,0.2264024530078205,0.0
"(1, 1, 0, 0)",2,E·A,11.330023739911208,0.4086687242171223,0.1420507096348514,0.0
"(1, 1, 0, 0)",2,E·A,11.330407888965764,0.6886763318828036,0.4527549903934949,0.0
"(1, 1, 0, 0)",2,E·A,11.331319651970562,0.6714098195369405,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.331895074262475,0.6897400410734322,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.332038878114268,0.5623548846368058,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.332182661289488,0.408620053210215,0.142023647212457,0.0
"(1, 1, 0, 0)",2,E·A,11.332901267224956,0.5348008298341272,0.5103569726718356,0.0
"(1, 1, 0, 0)",2,E·A,11.333619357136731,0.4085876710968404,0.1420056437152747,0.0
"(1, 1, 0, 0)",2,E·A,11.334336931765382,0.4085714995478366,0.141996653366067,0.0
"(1, 1, 0, 0)",2,E·A,11.334576008928673,0.6857050921497447,0.1419936582688479,0.0
"(1, 1, 0, 0)",2,E·A,11.334767229514153,0.6324851269260197,0.2262904306303499,0.0
"(1, 1, 0, 0)",2,E·A,11.335053991849886,0.4085553409775325,0.1419876706005384,0.0
"(1, 1, 0, 0)",2,E·A,11.335340671976555,0.675802341484175,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.335627269941282,0.6549281157595146,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.336009272834824,0.5347245461062665,0.3682413422066421,0.0
"(1, 1, 0, 0)",2,E·A,11.336629716471915,0.5347093201462645,0.2262532535339592,0.0
"(1, 1, 0, 0)",2,E·A,11.33672513518121,0.6912900211049176,0.1419667402396075,0.0
"(1, 1, 0, 0)",2,E·A,11.336915945289954,0.5622367016440711,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.337440485435263,0.6744071515551595,0.1419577826672323,0.0
"(1, 1, 0, 0)",2,E·A,11.338345861764337,0.6843895219677274,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.338869652593306,0.5965803923120416,0.2838797802153068,0.0
"(1, 1, 0, 0)",2,E·A,11.339773736496767,0.6256799484469422,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.34005906694703,0.6820876500235931,0.4257750077665319,0.0
"(1, 1, 0, 0)",2,E·A,11.340344316007046,0.5346181787757696,0.2261791428890811,0.0
"(1, 1, 0, 0)",2,E·A,11.34062948372324,0.632363303466677,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.340914570141992,0.6930579599727562,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.341626930816565,0.6781559361305203,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.34176934207679,0.5621191319571772,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.34219645421208,0.4083944647772493,0.3680404661255378,0.0
"(1, 1, 0, 0)",2,E·A,11.342433659929851,0.5964978358591736,0.2837905798153117,0.0
"(1, 1, 0, 0)",2,E·A,11.344045168342067,0.6712220480189198,0.2261053547829274,0.0
"(1, 1, 0, 0)",2,E·A,11.344187235658536,0.5620605751918097,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.34432928279475,0.408346451693791,0.1418715793868075,0.0
"(1, 1, 0, 0)",2,E·A,11.34503921597253,0.4083304727702859,0.1418627015557772,0.0
"(1, 1, 0, 0)",2,E·A,11.345275748408142,0.534497224990625,0.3679405738975843,0.0
"(1, 1, 0, 0)",2,E·A,11.345606799854195,0.6081224153176257,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.345748645502727,0.4083145065336461,0.141853831132779,0.0
"(1, 1, 0, 0)",2,E·A,11.346174061767135,0.6473992136780217,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.347402026452155,0.6694198998839711,0.1418331622235915,0.0
"(1, 1, 0, 0)",2,E·A,11.34773237485474,0.5344369896776857,0.2260318866124449,0.0
"(1, 1, 0, 0)",2,E·A,11.349005554556825,0.5619439140432232,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.349288263380402,0.4082348649860203,0.1418095897367512,0.0
"(1, 1, 0, 0)",2,E·A,11.349994685968205,0.408218974470718,0.1418007635213979,0.0
"(1, 1, 0, 0)",2,E·A,11.350277115333324,0.6254555049179897,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.350935807148192,0.6630680096800996,0.1417890066315559,0.0
"(1, 1, 0, 0)",2,E·A,11.351264990423951,0.692581798599105,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.352110964460705,0.4081713781734195,0.1417743287986402,0.0
"(1, 1, 0, 0)",2,E·A,11.352815396541493,0.40815553776127,0.1417655318278493,0.0
"(1, 1, 0, 0)",2,E·A,11.353519332747014,0.4081397098280725,0.1417567421400332,0.0
"(1, 1, 0, 0)",2,E·A,11.353660060544504,0.647256193723289,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.353753868074973,0.6253812146860782,0.1417538138605941,0.0
"(1, 1, 0, 0)",2,E·A,11.353941456740479,0.6907396927374831,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.354457144198433,0.6884927101768328,0.5935410686543163,0.0
"(1, 1, 0, 0)",2,E·A,11.35492572032134,0.4081080913239667,0.1417391845684882,0.0
"(1, 1, 0, 0)",2,E·A,11.35506625035401,0.5342572402402224,0.2258858998186444,0.0
"(1, 1, 0, 0)",2,E·A,11.35548772199872,0.6253441668628745,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.355768604439563,0.6741517064027021,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.35675107214979,0.679056886229741,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.356891345917656,0.5342125252623509,0.2258495990968102,0.0
"(1, 1, 0, 0)",2,E·A,11.357031600011553,0.4080607566949775,0.1417129025539088,0.0
"(1, 1, 0, 0)",2,E·A,11.357872711730396,0.6078456824337876,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.358012828260874,0.6320020365607122,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.35843306009495,0.4080292621447288,0.1416954173096695,0.0
"(1, 1, 0, 0)",2,E·A,11.358666445941157,0.6545121695977003,0.1416925059023286,0.0
"(1, 1, 0, 0)",2,E·A,11.359366276843925,0.6692377090962114,0.1416837764721911,0.0
"(1, 1, 0, 0)",2,E·A,11.360065618325892,0.5960895982124039,0.2833501084426446,0.0
"(1, 1, 0, 0)",2,E·A,11.360531574417962,0.4079821127552185,0.3674464740096904,0.0
"(1, 1, 0, 0)",2,E·A,11.360764471071127,0.6904412332278493,0.1416663391387391,0.0
"(1, 1, 0, 0)",2,E·A,11.361090435287798,0.6471141918215517,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.361509376071991,0.6544607987022206,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.361742045136198,0.5340937159967909,0.225753176517465,0.0
"(1, 1, 0, 0)",2,E·A,11.361788572453559,0.6860304644685651,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.362346731473597,0.688431834733898,0.4514823245723791,0.0
"(1, 1, 0, 0)",2,E·A,11.36262569419901,0.4079350738500888,0.1416431338802061,0.0
"(1, 1, 0, 0)",2,E·A,11.36355500831596,0.5340493230775035,0.6506118102436584,0.0
"(1, 1, 0, 0)",2,E·A,11.363880064332939,0.6754159342672608,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.364112182528565,0.6251598918617283,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.364576257345753,0.6628415864687308,0.0,0.0
"(1, 1, 0, 0)",2,E·A,11.36541104968168,0.4078725263271395,0.1416084209712043,0.0
