u,v,weight,contexts
367,691,5.819711066829638,4
367,727,5.819711066829638,4
367,739,5.819711066829638,4
367,751,5.819711066829638,4
367,787,5.819711066829638,4
367,811,5.819711066829638,4
367,823,5.819711066829638,4
379,691,5.819711066829638,4
379,727,5.819711066829638,4
379,739,5.819711066829638,4
379,751,5.819711066829638,4
379,787,5.819711066829638,4
379,811,5.819711066829638,4
379,823,5.819711066829638,4
439,691,5.819711066829638,4
439,727,5.819711066829638,4
439,739,5.819711066829638,4
439,751,5.819711066829638,4
439,787,5.819711066829638,4
439,811,5.819711066829638,4
439,823,5.819711066829638,4
463,691,5.819711066829638,4
463,727,5.819711066829638,4
463,739,5.819711066829638,4
463,751,5.819711066829638,4
463,787,5.819711066829638,4
463,811,5.819711066829638,4
463,823,5.819711066829638,4
487,691,5.819711066829638,4
487,727,5.819711066829638,4
487,739,5.819711066829638,4
487,751,5.819711066829638,4
487,787,5.819711066829638,4
487,811,5.819711066829638,4
487,823,5.819711066829638,4
499,691,5.819711066829638,4
499,727,5.819711066829638,4
499,739,5.819711066829638,4
499,751,5.819711066829638,4
499,787,5.819711066829638,4
499,811,5.819711066829638,4
499,823,5.819711066829638,4
523,691,5.819711066829638,4
523,727,5.819711066829638,4
523,739,5.819711066829638,4
523,751,5.819711066829638,4
523,787,5.819711066829638,4
523,811,5.819711066829638,4
523,823,5.819711066829638,4
547,691,5.819711066829638,4
547,727,5.819711066829638,4
547,739,5.819711066829638,4
547,751,5.819711066829638,4
547,787,5.819711066829638,4
